# nConsumer,nTime,nTariffIneq,nUtilIneq
15,5,1,15
# Wholesale prices
# Time,Price
0,326
1,331
2,234
3,83
4,259
# Total load
# Consumer,MinTotal,MaxTotal
0,1073,2343
1,2040,2539
2,2359,2584
3,2779,3334
4,1175,2567
5,2104,2607
6,2472,3210
7,1741,2440
8,1072,2278
9,2471,3530
10,3739,4349
11,1395,2309
12,2064,3248
13,2671,2983
14,2362,2806
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,197,481
0,1,307,581
0,2,28,350
0,3,415,744
0,4,60,491
1,0,300,324
1,1,641,961
1,2,312,956
1,3,385,438
1,4,372,918
2,0,406,797
2,1,125,772
2,2,188,856
2,3,151,973
2,4,249,994
3,0,490,755
3,1,72,220
3,2,492,706
3,3,710,826
3,4,705,870
4,0,64,468
4,1,370,889
4,2,45,342
4,3,544,582
4,4,206,302
5,0,118,337
5,1,771,805
5,2,119,785
5,3,199,700
5,4,358,649
6,0,434,602
6,1,205,390
6,2,832,923
6,3,547,984
6,4,0,826
7,0,560,806
7,1,179,347
7,2,44,453
7,3,397,679
7,4,117,257
8,0,620,640
8,1,71,449
8,2,80,372
8,3,367,687
8,4,23,559
9,0,76,596
9,1,14,874
9,2,552,791
9,3,607,917
9,4,523,572
10,0,847,910
10,1,920,973
10,2,519,771
10,3,157,833
10,4,755,942
11,0,189,898
11,1,295,526
11,2,95,503
11,3,521,823
11,4,276,605
12,0,101,882
12,1,644,992
12,2,801,827
12,3,351,896
12,4,46,471
13,0,94,960
13,1,689,969
13,2,8,138
13,3,611,673
13,4,383,825
14,0,130,745
14,1,99,398
14,2,8,422
14,3,262,539
14,4,680,745
# Tariff
# Time,MinTariff,MaxTariff
0,205,474
1,369,641
2,292,816
3,242,424
4,692,881
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,84,671
0,1,35,87
0,2,51,533
0,3,680,829
0,4,419,591
1,0,657,899
1,1,116,184
1,2,516,744
1,3,283,466
1,4,121,213
2,0,611,691
2,1,246,561
2,2,353,914
2,3,27,895
2,4,935,976
3,0,380,388
3,1,681,822
3,2,83,91
3,3,695,924
3,4,272,678
4,0,537,791
4,1,71,72
4,2,369,629
4,3,198,539
4,4,106,963
5,0,725,731
5,1,133,182
5,2,139,317
5,3,16,91
5,4,188,390
6,0,939,947
6,1,273,659
6,2,834,971
6,3,589,822
6,4,626,987
7,0,277,634
7,1,274,901
7,2,310,586
7,3,326,410
7,4,442,455
8,0,61,901
8,1,49,504
8,2,775,871
8,3,47,255
8,4,768,893
9,0,244,547
9,1,3,731
9,2,736,972
9,3,236,239
9,4,897,966
10,0,365,524
10,1,537,868
10,2,4,932
10,3,134,289
10,4,601,681
11,0,533,927
11,1,174,429
11,2,318,735
11,3,587,676
11,4,930,945
12,0,181,438
12,1,415,612
12,2,839,869
12,3,702,712
12,4,341,605
13,0,455,732
13,1,191,334
13,2,840,891
13,3,134,893
13,4,52,160
14,0,191,442
14,1,538,849
14,2,450,546
14,3,191,343
14,4,78,581
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,17364,9,6,7,6,2
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
