# nConsumer,nTime,nTariffIneq,nUtilIneq
5,10,1,5
# Wholesale prices
# Time,Price
0,36
1,198
2,83
3,81
4,472
5,184
6,122
7,288
8,442
9,130
# Total load
# Consumer,MinTotal,MaxTotal
0,5783,6497
1,3074,7391
2,5694,6145
3,5889,6239
4,4064,5712
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,163,666
0,1,510,971
0,2,204,597
0,3,546,678
0,4,253,296
0,5,385,390
0,6,120,844
0,7,280,993
0,8,690,789
0,9,335,403
1,0,75,765
1,1,76,901
1,2,267,888
1,3,266,889
1,4,413,968
1,5,355,965
1,6,250,934
1,7,27,199
1,8,473,577
1,9,393,422
2,0,281,603
2,1,271,612
2,2,104,398
2,3,545,968
2,4,349,668
2,5,533,732
2,6,292,932
2,7,517,931
2,8,219,300
2,9,889,973
3,0,4,650
3,1,296,582
3,2,130,659
3,3,891,945
3,4,516,764
3,5,578,632
3,6,373,530
3,7,133,500
3,8,815,989
3,9,57,606
4,0,569,926
4,1,419,946
4,2,243,630
4,3,143,958
4,4,347,454
4,5,211,779
4,6,574,727
4,7,91,304
4,8,17,825
4,9,102,991
# Tariff
# Time,MinTariff,MaxTariff
0,88,681
1,211,600
2,134,922
3,431,688
4,67,537
5,763,910
6,15,190
7,174,512
8,234,627
9,657,966
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,110,797
0,1,145,560
0,2,288,341
0,3,117,785
0,4,106,794
0,5,740,831
0,6,200,537
0,7,202,426
0,8,713,987
0,9,286,546
1,0,533,593
1,1,266,921
1,2,190,692
1,3,402,502
1,4,353,522
1,5,117,677
1,6,768,998
1,7,457,735
1,8,23,263
1,9,222,942
2,0,395,497
2,1,380,916
2,2,290,798
2,3,170,499
2,4,11,562
2,5,27,836
2,6,213,791
2,7,196,965
2,8,66,760
2,9,211,861
3,0,252,903
3,1,13,809
3,2,210,637
3,3,1,204
3,4,109,909
3,5,301,471
3,6,78,219
3,7,195,578
3,8,216,263
3,9,154,796
4,0,281,937
4,1,83,307
4,2,555,710
4,3,169,384
4,4,685,851
4,5,56,196
4,6,324,786
4,7,525,751
4,8,396,510
4,9,170,441
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,20131,4,9,7,9,6,0,9,6,9,10
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,18959,3,8,8,0,6,10,7,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26447,0,0,0,0,0,0,0,0,0,0,10,6,9,5,4,3,10,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,7,10,4,0,8,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,10,1,8,5,5,0,0,0,0,0,0,0,0,0,0,0
4,16659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,3,2,8,10,5,3,3
