# nConsumer,nTime,nTariffIneq,nUtilIneq
15,10,1,1
# Wholesale prices
# Time,Price
0,215
1,393
2,67
3,381
4,257
5,144
6,417
7,442
8,489
9,390
# Total load
# Consumer,MinTotal,MaxTotal
0,3920,5503
1,4371,5714
2,3667,4326
3,3996,6515
4,4142,5045
5,4530,5158
6,4926,5825
7,4065,6453
8,3184,5333
9,6195,6684
10,4180,4417
11,3447,5068
12,2917,6281
13,4088,4816
14,3717,5541
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,123,803
0,1,265,470
0,2,303,851
0,3,407,628
0,4,551,611
0,5,723,883
0,6,15,554
0,7,526,998
0,8,70,1000
0,9,51,648
1,0,876,945
1,1,152,237
1,2,212,468
1,3,161,327
1,4,28,672
1,5,839,856
1,6,124,339
1,7,125,789
1,8,486,710
1,9,118,727
2,0,545,652
2,1,600,610
2,2,195,734
2,3,27,492
2,4,149,606
2,5,495,616
2,6,371,704
2,7,1,811
2,8,220,377
2,9,501,839
3,0,423,886
3,1,134,272
3,2,398,496
3,3,476,948
3,4,84,461
3,5,438,957
3,6,105,619
3,7,512,637
3,8,848,907
3,9,106,867
4,0,477,988
4,1,839,899
4,2,112,742
4,3,131,766
4,4,649,714
4,5,647,810
4,6,29,74
4,7,168,967
4,8,20,128
4,9,673,839
5,0,357,434
5,1,242,420
5,2,620,889
5,3,195,298
5,4,74,434
5,5,371,833
5,6,596,770
5,7,363,540
5,8,602,672
5,9,529,592
6,0,296,996
6,1,398,957
6,2,200,329
6,3,218,585
6,4,155,487
6,5,309,357
6,6,886,962
6,7,282,380
6,8,398,737
6,9,162,925
7,0,549,571
7,1,723,822
7,2,490,585
7,3,36,510
7,4,74,85
7,5,332,777
7,6,92,698
7,7,180,973
7,8,741,778
7,9,335,917
8,0,143,871
8,1,460,805
8,2,555,765
8,3,189,802
8,4,179,256
8,5,57,374
8,6,207,422
8,7,366,570
8,8,238,568
8,9,203,602
9,0,629,970
9,1,737,885
9,2,803,923
9,3,573,929
9,4,106,214
9,5,78,789
9,6,840,972
9,7,439,853
9,8,312,526
9,9,341,479
10,0,183,762
10,1,374,407
10,2,3,377
10,3,285,583
10,4,692,876
10,5,49,472
10,6,766,977
10,7,573,666
10,8,486,925
10,9,632,962
11,0,163,332
11,1,279,672
11,2,173,350
11,3,90,492
11,4,499,778
11,5,150,841
11,6,560,886
11,7,43,955
11,8,551,901
11,9,209,864
12,0,426,932
12,1,227,486
12,2,241,672
12,3,78,748
12,4,223,715
12,5,373,397
12,6,56,726
12,7,157,959
12,8,744,964
12,9,223,325
13,0,162,830
13,1,358,937
13,2,104,659
13,3,44,239
13,4,14,378
13,5,346,892
13,6,109,843
13,7,175,608
13,8,405,754
13,9,26,154
14,0,392,889
14,1,232,700
14,2,131,284
14,3,4,771
14,4,349,408
14,5,737,853
14,6,601,904
14,7,182,607
14,8,321,597
14,9,493,890
# Tariff
# Time,MinTariff,MaxTariff
0,771,877
1,850,949
2,249,553
3,687,731
4,816,916
5,350,603
6,75,561
7,160,972
8,238,434
9,523,665
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,83,779
0,1,55,499
0,2,391,528
0,3,161,862
0,4,391,491
0,5,247,274
0,6,74,246
0,7,345,468
0,8,699,749
0,9,775,801
1,0,14,921
1,1,61,979
1,2,115,484
1,3,239,389
1,4,436,451
1,5,205,534
1,6,353,524
1,7,407,546
1,8,5,127
1,9,452,713
2,0,94,624
2,1,302,759
2,2,410,869
2,3,510,556
2,4,2,527
2,5,167,374
2,6,448,803
2,7,79,335
2,8,138,794
2,9,398,569
3,0,203,391
3,1,133,302
3,2,389,401
3,3,210,461
3,4,410,578
3,5,682,995
3,6,361,818
3,7,622,692
3,8,326,459
3,9,431,721
4,0,17,591
4,1,645,664
4,2,231,784
4,3,168,678
4,4,293,927
4,5,97,894
4,6,156,907
4,7,409,812
4,8,47,129
4,9,552,566
5,0,358,764
5,1,339,979
5,2,5,390
5,3,452,805
5,4,628,719
5,5,282,579
5,6,519,918
5,7,79,231
5,8,700,961
5,9,18,114
6,0,587,600
6,1,280,621
6,2,527,948
6,3,274,918
6,4,64,221
6,5,188,904
6,6,5,486
6,7,609,904
6,8,115,132
6,9,140,518
7,0,36,938
7,1,449,646
7,2,593,739
7,3,44,863
7,4,471,998
7,5,350,414
7,6,307,766
7,7,546,706
7,8,312,611
7,9,138,546
8,0,232,653
8,1,571,685
8,2,308,394
8,3,220,487
8,4,704,872
8,5,265,395
8,6,446,500
8,7,778,820
8,8,183,384
8,9,76,938
9,0,41,95
9,1,475,647
9,2,141,302
9,3,254,676
9,4,136,141
9,5,352,839
9,6,455,863
9,7,100,470
9,8,341,881
9,9,217,955
10,0,203,730
10,1,157,383
10,2,388,527
10,3,333,589
10,4,182,205
10,5,221,964
10,6,348,813
10,7,212,241
10,8,492,799
10,9,873,874
11,0,229,292
11,1,139,954
11,2,698,750
11,3,526,609
11,4,103,850
11,5,222,472
11,6,205,230
11,7,64,612
11,8,723,888
11,9,363,384
12,0,382,849
12,1,328,423
12,2,242,246
12,3,677,680
12,4,536,704
12,5,862,890
12,6,431,901
12,7,90,474
12,8,590,770
12,9,6,406
13,0,38,718
13,1,156,717
13,2,523,637
13,3,32,309
13,4,47,515
13,5,17,33
13,6,146,339
13,7,650,952
13,8,66,715
13,9,42,192
14,0,36,37
14,1,519,666
14,2,407,804
14,3,546,777
14,4,9,675
14,5,221,614
14,6,539,977
14,7,285,485
14,8,101,809
14,9,377,555
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,37441,9,5,9,10,2,9,9,7,10,7
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,332945,5,5,3,1,10,8,0,4,8,10,5,10,9,3,7,1,5,7,9,7,7,5,1,2,0,0,4,2,8,6,6,3,8,3,5,6,6,1,7,5,2,3,8,5,2,2,2,4,7,9,4,5,1,7,4,4,5,6,0,0,7,3,6,3,7,9,0,0,10,10,10,10,3,0,4,1,1,1,8,3,1,0,6,1,7,0,7,1,4,6,9,7,6,9,6,8,1,5,6,4,10,1,5,4,6,8,8,0,10,8,4,6,0,4,3,3,5,10,2,10,6,1,1,9,6,1,9,3,0,5,0,5,5,0,5,3,0,1,6,6,5,4,4,3,8,4,4,9,2,10
