# nConsumer,nTime,nTariffIneq,nUtilIneq
5,15,1,1
# Wholesale prices
# Time,Price
0,314
1,285
2,320
3,313
4,189
5,336
6,208
7,453
8,3
9,88
10,434
11,126
12,213
13,398
14,442
# Total load
# Consumer,MinTotal,MaxTotal
0,6915,8065
1,8465,10584
2,4849,7586
3,6631,9049
4,6783,7537
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,420,696
0,1,202,374
0,2,492,558
0,3,180,376
0,4,480,845
0,5,141,316
0,6,331,675
0,7,808,957
0,8,436,898
0,9,178,355
0,10,460,582
0,11,494,653
0,12,292,399
0,13,750,777
0,14,173,258
1,0,171,783
1,1,656,925
1,2,63,653
1,3,22,842
1,4,156,827
1,5,92,276
1,6,272,614
1,7,104,993
1,8,233,438
1,9,653,725
1,10,717,891
1,11,894,948
1,12,139,448
1,13,226,453
1,14,116,907
2,0,159,586
2,1,236,709
2,2,823,874
2,3,478,597
2,4,112,801
2,5,584,799
2,6,84,496
2,7,455,481
2,8,408,584
2,9,49,95
2,10,490,771
2,11,33,591
2,12,119,585
2,13,280,666
2,14,368,474
3,0,358,889
3,1,864,981
3,2,442,840
3,3,20,780
3,4,637,766
3,5,408,790
3,6,655,965
3,7,32,450
3,8,238,558
3,9,28,108
3,10,273,445
3,11,374,813
3,12,79,161
3,13,25,664
3,14,309,348
4,0,386,831
4,1,340,485
4,2,157,317
4,3,140,741
4,4,495,543
4,5,896,939
4,6,91,164
4,7,156,299
4,8,215,550
4,9,512,546
4,10,20,710
4,11,408,695
4,12,68,732
4,13,463,635
4,14,785,927
# Tariff
# Time,MinTariff,MaxTariff
0,413,882
1,581,784
2,332,400
3,175,745
4,216,910
5,300,806
6,468,712
7,140,213
8,267,464
9,178,290
10,757,794
11,132,471
12,74,594
13,136,484
14,618,822
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,546,814
0,1,308,309
0,2,479,845
0,3,633,810
0,4,536,787
0,5,110,760
0,6,67,799
0,7,95,164
0,8,313,362
0,9,64,126
0,10,398,668
0,11,582,758
0,12,290,933
0,13,831,915
0,14,347,472
1,0,237,448
1,1,935,994
1,2,46,546
1,3,758,790
1,4,360,366
1,5,569,889
1,6,376,820
1,7,400,441
1,8,552,586
1,9,532,643
1,10,231,652
1,11,432,486
1,12,170,248
1,13,360,776
1,14,103,150
2,0,143,663
2,1,272,747
2,2,110,565
2,3,565,626
2,4,24,437
2,5,658,916
2,6,748,785
2,7,380,966
2,8,248,293
2,9,127,997
2,10,736,998
2,11,37,50
2,12,603,693
2,13,245,875
2,14,176,587
3,0,487,947
3,1,36,997
3,2,310,501
3,3,348,810
3,4,251,569
3,5,58,564
3,6,685,796
3,7,235,289
3,8,773,805
3,9,550,750
3,10,414,968
3,11,391,856
3,12,567,911
3,13,105,359
3,14,407,916
4,0,469,847
4,1,179,689
4,2,342,366
4,3,214,704
4,4,495,568
4,5,152,461
4,6,390,617
4,7,497,832
4,8,156,959
4,9,99,824
4,10,653,925
4,11,688,763
4,12,267,628
4,13,450,878
4,14,338,758
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,35005,1,7,10,3,7,2,10,0,3,10,5,7,6,1,10
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,202618,9,6,5,3,5,7,6,5,10,7,3,9,10,3,1,10,9,1,7,10,6,9,5,2,7,7,2,2,7,4,7,3,0,9,7,6,2,5,5,0,5,4,5,7,3,8,3,3,6,0,8,3,2,8,10,9,0,4,5,3,10,6,2,0,6,10,2,2,3,9,0,8,10,1,3
