# nConsumer,nTime,nTariffIneq,nUtilIneq
15,10,1,15
# Wholesale prices
# Time,Price
0,150
1,265
2,370
3,97
4,340
5,111
6,386
7,24
8,200
9,116
# Total load
# Consumer,MinTotal,MaxTotal
0,4866,5885
1,5141,5362
2,3215,5828
3,2710,4829
4,3246,5210
5,2281,5598
6,2432,3336
7,4568,5902
8,7197,7638
9,4899,6236
10,4916,5127
11,5048,5658
12,3490,4734
13,4993,6404
14,3278,5291
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,209,275
0,1,267,522
0,2,152,807
0,3,160,218
0,4,366,828
0,5,93,449
0,6,917,950
0,7,431,528
0,8,298,862
0,9,49,660
1,0,439,813
1,1,5,8
1,2,336,889
1,3,503,634
1,4,469,678
1,5,204,825
1,6,443,549
1,7,146,567
1,8,575,889
1,9,537,558
2,0,180,800
2,1,23,711
2,2,361,969
2,3,52,258
2,4,11,270
2,5,927,982
2,6,328,402
2,7,760,767
2,8,379,496
2,9,4,379
3,0,230,904
3,1,18,432
3,2,294,356
3,3,675,954
3,4,30,451
3,5,845,870
3,6,166,827
3,7,70,777
3,8,4,307
3,9,155,713
4,0,387,503
4,1,31,539
4,2,1,632
4,3,422,874
4,4,134,723
4,5,502,627
4,6,181,414
4,7,641,695
4,8,414,852
4,9,58,326
5,0,250,321
5,1,53,998
5,2,190,482
5,3,71,364
5,4,154,462
5,5,464,856
5,6,246,347
5,7,347,973
5,8,30,579
5,9,83,482
6,0,286,873
6,1,91,881
6,2,142,191
6,3,20,162
6,4,392,869
6,5,524,831
6,6,43,914
6,7,339,871
6,8,39,279
6,9,221,503
7,0,151,930
7,1,188,492
7,2,258,919
7,3,537,602
7,4,80,812
7,5,412,505
7,6,126,562
7,7,238,621
7,8,164,872
7,9,19,880
8,0,253,954
8,1,358,731
8,2,750,962
8,3,643,811
8,4,545,963
8,5,124,665
8,6,449,989
8,7,921,979
8,8,493,727
8,9,134,841
9,0,191,589
9,1,534,941
9,2,274,279
9,3,513,581
9,4,53,960
9,5,475,515
9,6,369,700
9,7,134,995
9,8,3,26
9,9,500,729
10,0,342,574
10,1,39,458
10,2,347,418
10,3,149,423
10,4,570,734
10,5,265,806
10,6,293,510
10,7,419,848
10,8,474,549
10,9,767,833
11,0,134,322
11,1,314,859
11,2,107,863
11,3,724,966
11,4,313,965
11,5,643,820
11,6,217,403
11,7,485,847
11,8,29,849
11,9,220,922
12,0,186,417
12,1,374,407
12,2,374,719
12,3,1,189
12,4,601,775
12,5,551,776
12,6,265,293
12,7,444,643
12,8,296,547
12,9,228,632
13,0,777,988
13,1,452,980
13,2,180,187
13,3,119,529
13,4,149,606
13,5,555,631
13,6,819,837
13,7,491,883
13,8,23,775
13,9,302,861
14,0,260,787
14,1,334,350
14,2,68,141
14,3,45,464
14,4,383,583
14,5,531,619
14,6,109,415
14,7,60,406
14,8,526,720
14,9,161,774
# Tariff
# Time,MinTariff,MaxTariff
0,626,867
1,112,422
2,675,968
3,671,836
4,674,902
5,421,837
6,646,929
7,303,744
8,341,790
9,438,993
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,348,908
0,1,125,703
0,2,14,793
0,3,387,632
0,4,317,479
0,5,345,388
0,6,564,995
0,7,38,728
0,8,756,806
0,9,470,556
1,0,12,660
1,1,417,549
1,2,489,933
1,3,508,684
1,4,432,716
1,5,46,990
1,6,610,829
1,7,382,584
1,8,133,587
1,9,514,963
2,0,51,169
2,1,381,891
2,2,61,910
2,3,918,939
2,4,523,848
2,5,458,949
2,6,455,626
2,7,10,963
2,8,751,891
2,9,651,895
3,0,746,862
3,1,138,796
3,2,258,656
3,3,527,760
3,4,256,500
3,5,474,609
3,6,186,530
3,7,713,964
3,8,753,972
3,9,180,408
4,0,502,509
4,1,133,841
4,2,659,948
4,3,103,658
4,4,128,343
4,5,14,894
4,6,334,700
4,7,281,978
4,8,29,180
4,9,616,784
5,0,17,336
5,1,386,490
5,2,730,738
5,3,131,598
5,4,682,750
5,5,389,441
5,6,469,486
5,7,79,657
5,8,450,597
5,9,112,983
6,0,222,520
6,1,261,410
6,2,43,890
6,3,432,915
6,4,33,584
6,5,428,651
6,6,574,696
6,7,806,891
6,8,224,312
6,9,372,539
7,0,51,801
7,1,176,622
7,2,783,819
7,3,705,752
7,4,360,975
7,5,259,334
7,6,507,818
7,7,13,26
7,8,113,715
7,9,312,548
8,0,188,265
8,1,707,954
8,2,48,213
8,3,245,857
8,4,665,797
8,5,509,622
8,6,544,749
8,7,796,820
8,8,453,663
8,9,676,843
9,0,130,405
9,1,598,744
9,2,284,446
9,3,418,807
9,4,364,635
9,5,382,942
9,6,346,433
9,7,362,940
9,8,118,833
9,9,193,865
10,0,393,429
10,1,312,465
10,2,42,259
10,3,552,959
10,4,462,638
10,5,133,235
10,6,244,743
10,7,883,978
10,8,39,687
10,9,616,917
11,0,119,140
11,1,675,693
11,2,49,615
11,3,296,961
11,4,219,485
11,5,429,694
11,6,93,756
11,7,247,564
11,8,280,621
11,9,750,988
12,0,16,674
12,1,46,930
12,2,685,985
12,3,294,711
12,4,275,759
12,5,191,633
12,6,98,451
12,7,95,498
12,8,756,904
12,9,358,950
13,0,376,588
13,1,181,738
13,2,205,420
13,3,754,962
13,4,110,248
13,5,808,932
13,6,616,974
13,7,4,22
13,8,192,587
13,9,388,886
14,0,462,822
14,1,62,610
14,2,434,897
14,3,108,236
14,4,748,858
14,5,419,769
14,6,608,901
14,7,520,950
14,8,393,896
14,9,763,780
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,42875,5,6,0,8,9,2,9,8,3,3
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,30726,2,3,5,5,3,9,4,10,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26368,0,0,0,0,0,0,0,0,0,0,4,10,7,10,5,5,1,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,9,6,5,0,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,19599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,4,4,3,1,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,23273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,4,10,3,9,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,34082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,5,7,9,6,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,8,5,5,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,6,6,7,9,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,35848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,1,9,3,9,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,10,4,8,2,8,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
