# nConsumer,nTime,nTariffIneq,nUtilIneq
10,15,1,1
# Wholesale prices
# Time,Price
0,72
1,48
2,397
3,172
4,199
5,437
6,347
7,439
8,500
9,51
10,192
11,178
12,229
13,27
14,91
# Total load
# Consumer,MinTotal,MaxTotal
0,4035,9023
1,6840,9978
2,8635,9693
3,8322,9586
4,5715,6633
5,8054,10057
6,6295,11066
7,8314,8898
8,6007,7092
9,7338,8079
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,422,805
0,1,172,936
0,2,346,991
0,3,775,875
0,4,223,900
0,5,94,729
0,6,299,873
0,7,141,264
0,8,12,681
0,9,70,351
0,10,19,641
0,11,203,976
0,12,27,624
0,13,857,968
0,14,28,686
1,0,499,660
1,1,295,360
1,2,213,858
1,3,420,561
1,4,63,352
1,5,729,758
1,6,145,503
1,7,427,641
1,8,309,636
1,9,532,971
1,10,165,698
1,11,426,852
1,12,472,817
1,13,473,837
1,14,374,599
2,0,297,529
2,1,181,356
2,2,7,823
2,3,216,558
2,4,278,951
2,5,285,465
2,6,48,99
2,7,412,775
2,8,306,406
2,9,145,913
2,10,40,905
2,11,489,742
2,12,575,746
2,13,83,720
2,14,576,811
3,0,203,738
3,1,410,765
3,2,769,906
3,3,194,856
3,4,441,872
3,5,117,783
3,6,71,763
3,7,759,855
3,8,972,998
3,9,139,856
3,10,299,323
3,11,294,903
3,12,17,359
3,13,214,678
3,14,71,537
4,0,58,773
4,1,790,982
4,2,337,651
4,3,4,501
4,4,916,978
4,5,303,374
4,6,85,899
4,7,575,740
4,8,55,544
4,9,196,222
4,10,682,962
4,11,195,618
4,12,119,335
4,13,26,153
4,14,352,444
5,0,756,915
5,1,377,847
5,2,633,683
5,3,139,504
5,4,822,980
5,5,131,620
5,6,270,570
5,7,294,916
5,8,77,683
5,9,24,618
5,10,164,999
5,11,161,178
5,12,10,24
5,13,544,752
5,14,655,975
6,0,423,940
6,1,608,708
6,2,63,914
6,3,648,998
6,4,563,805
6,5,275,314
6,6,166,878
6,7,113,958
6,8,15,785
6,9,404,976
6,10,833,880
6,11,230,882
6,12,100,161
6,13,363,932
6,14,586,822
7,0,533,574
7,1,785,874
7,2,814,868
7,3,100,592
7,4,905,969
7,5,783,803
7,6,42,357
7,7,404,490
7,8,102,292
7,9,208,629
7,10,676,865
7,11,607,739
7,12,61,715
7,13,218,586
7,14,396,733
8,0,79,155
8,1,284,886
8,2,573,960
8,3,312,633
8,4,71,912
8,5,129,526
8,6,270,421
8,7,490,738
8,8,539,805
8,9,89,356
8,10,862,970
8,11,332,944
8,12,648,794
8,13,172,759
8,14,370,569
9,0,396,617
9,1,653,881
9,2,200,606
9,3,58,470
9,4,668,985
9,5,115,748
9,6,620,766
9,7,310,530
9,8,205,493
9,9,334,740
9,10,160,919
9,11,610,610
9,12,337,345
9,13,155,757
9,14,217,410
# Tariff
# Time,MinTariff,MaxTariff
0,246,366
1,447,980
2,503,930
3,844,998
4,238,478
5,333,694
6,214,673
7,23,311
8,212,274
9,318,850
10,814,988
11,2,554
12,289,563
13,892,928
14,202,508
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,314,486
0,1,818,941
0,2,390,439
0,3,508,525
0,4,28,728
0,5,774,880
0,6,65,596
0,7,423,954
0,8,147,782
0,9,592,844
0,10,130,134
0,11,336,371
0,12,108,975
0,13,430,438
0,14,203,726
1,0,806,878
1,1,32,663
1,2,314,361
1,3,229,233
1,4,162,644
1,5,521,814
1,6,309,796
1,7,216,393
1,8,405,893
1,9,59,802
1,10,323,448
1,11,226,269
1,12,218,571
1,13,546,588
1,14,116,665
2,0,201,305
2,1,364,659
2,2,331,436
2,3,295,677
2,4,180,573
2,5,517,737
2,6,205,486
2,7,791,909
2,8,346,771
2,9,30,402
2,10,202,833
2,11,577,702
2,12,42,502
2,13,483,917
2,14,605,980
3,0,257,277
3,1,115,505
3,2,523,977
3,3,189,760
3,4,281,563
3,5,698,724
3,6,324,754
3,7,477,581
3,8,52,760
3,9,541,878
3,10,55,283
3,11,79,791
3,12,484,493
3,13,198,570
3,14,8,737
4,0,350,465
4,1,683,958
4,2,58,797
4,3,521,609
4,4,555,854
4,5,1,828
4,6,369,687
4,7,556,854
4,8,767,957
4,9,227,313
4,10,533,720
4,11,537,649
4,12,593,690
4,13,419,707
4,14,46,65
5,0,563,907
5,1,627,690
5,2,116,628
5,3,432,882
5,4,698,900
5,5,474,515
5,6,494,541
5,7,284,601
5,8,364,503
5,9,110,500
5,10,363,984
5,11,116,619
5,12,172,786
5,13,501,622
5,14,318,560
6,0,77,466
6,1,514,966
6,2,448,875
6,3,250,362
6,4,477,849
6,5,619,853
6,6,93,716
6,7,385,883
6,8,419,891
6,9,875,943
6,10,421,492
6,11,356,694
6,12,398,740
6,13,155,652
6,14,200,770
7,0,775,864
7,1,742,777
7,2,449,893
7,3,533,570
7,4,577,694
7,5,739,775
7,6,40,899
7,7,318,829
7,8,36,966
7,9,127,373
7,10,4,795
7,11,656,693
7,12,402,648
7,13,862,909
7,14,400,599
8,0,36,475
8,1,719,873
8,2,838,997
8,3,162,856
8,4,48,962
8,5,228,687
8,6,48,861
8,7,199,894
8,8,10,957
8,9,528,684
8,10,106,632
8,11,60,454
8,12,175,505
8,13,175,489
8,14,191,999
9,0,811,881
9,1,665,746
9,2,686,801
9,3,62,278
9,4,228,404
9,5,433,731
9,6,391,430
9,7,5,153
9,8,280,393
9,9,358,834
9,10,111,801
9,11,642,799
9,12,442,510
9,13,217,590
9,14,217,248
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
