# nConsumer,nTime,nTariffIneq,nUtilIneq
5,10,1,1
# Wholesale prices
# Time,Price
0,22
1,200
2,309
3,445
4,437
5,415
6,35
7,28
8,1
9,30
# Total load
# Consumer,MinTotal,MaxTotal
0,4183,5318
1,4524,5280
2,4525,5968
3,2354,6017
4,5747,7232
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,80,467
0,1,519,875
0,2,414,676
0,3,335,373
0,4,241,499
0,5,613,697
0,6,583,818
0,7,837,947
0,8,446,496
0,9,209,394
1,0,599,942
1,1,377,522
1,2,530,590
1,3,576,871
1,4,209,782
1,5,290,534
1,6,544,609
1,7,14,81
1,8,412,488
1,9,309,872
2,0,628,763
2,1,71,103
2,2,198,283
2,3,125,676
2,4,599,760
2,5,965,982
2,6,338,920
2,7,401,978
2,8,33,549
2,9,467,525
3,0,6,259
3,1,192,860
3,2,610,835
3,3,319,391
3,4,33,851
3,5,183,590
3,6,14,979
3,7,316,1000
3,8,143,611
3,9,23,975
4,0,261,809
4,1,162,787
4,2,764,968
4,3,310,889
4,4,413,891
4,5,754,780
4,6,477,532
4,7,295,521
4,8,192,980
4,9,51,653
# Tariff
# Time,MinTariff,MaxTariff
0,306,512
1,104,435
2,292,829
3,310,599
4,515,743
5,245,713
6,187,713
7,451,838
8,545,728
9,311,788
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,553,969
0,1,36,550
0,2,35,551
0,3,245,749
0,4,47,51
0,5,87,342
0,6,281,980
0,7,33,839
0,8,116,342
0,9,665,947
1,0,365,961
1,1,56,865
1,2,502,914
1,3,323,765
1,4,303,921
1,5,16,55
1,6,193,301
1,7,395,701
1,8,288,630
1,9,260,656
2,0,363,553
2,1,240,646
2,2,160,462
2,3,135,299
2,4,406,845
2,5,727,991
2,6,53,372
2,7,295,817
2,8,353,939
2,9,470,917
3,0,590,720
3,1,399,664
3,2,138,347
3,3,842,852
3,4,181,803
3,5,196,564
3,6,22,284
3,7,393,542
3,8,36,218
3,9,219,799
4,0,237,725
4,1,0,905
4,2,696,812
4,3,384,481
4,4,426,777
4,5,11,513
4,6,249,542
4,7,321,879
4,8,975,977
4,9,802,885
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,27403,10,9,1,2,3,1,8,5,0,5
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,139449,7,4,6,1,1,0,6,4,10,4,1,4,7,9,9,6,10,9,3,0,6,0,8,8,4,10,7,2,1,7,7,3,6,10,10,3,8,4,6,9,1,3,10,6,4,3,9,4,0,8
