# nConsumer,nTime,nTariffIneq,nUtilIneq
10,15,1,1
# Wholesale prices
# Time,Price
0,445
1,279
2,381
3,27
4,282
5,52
6,402
7,270
8,461
9,33
10,74
11,220
12,197
13,102
14,441
# Total load
# Consumer,MinTotal,MaxTotal
0,5833,7619
1,5885,6826
2,9322,10155
3,5000,8072
4,6521,8153
5,5849,6984
6,7669,10967
7,6855,7575
8,7155,7479
9,7545,9512
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,194,693
0,1,324,881
0,2,874,998
0,3,89,489
0,4,212,213
0,5,220,437
0,6,698,846
0,7,232,806
0,8,237,337
0,9,382,960
0,10,638,656
0,11,353,542
0,12,47,391
0,13,182,864
0,14,163,875
1,0,447,799
1,1,97,303
1,2,292,316
1,3,784,881
1,4,248,434
1,5,90,579
1,6,146,282
1,7,74,114
1,8,97,230
1,9,609,629
1,10,243,640
1,11,44,433
1,12,464,657
1,13,222,730
1,14,248,718
2,0,616,878
2,1,128,694
2,2,247,367
2,3,348,688
2,4,848,935
2,5,208,809
2,6,182,206
2,7,57,999
2,8,74,683
2,9,73,658
2,10,861,894
2,11,514,883
2,12,634,818
2,13,235,617
2,14,636,980
3,0,711,923
3,1,486,604
3,2,355,481
3,3,414,531
3,4,101,232
3,5,248,728
3,6,45,81
3,7,249,368
3,8,523,911
3,9,148,225
3,10,224,474
3,11,224,627
3,12,807,965
3,13,312,467
3,14,201,685
4,0,659,877
4,1,848,979
4,2,454,884
4,3,175,209
4,4,838,993
4,5,164,388
4,6,42,967
4,7,268,364
4,8,248,672
4,9,8,843
4,10,312,440
4,11,595,858
4,12,162,568
4,13,201,444
4,14,808,831
5,0,99,584
5,1,378,583
5,2,32,595
5,3,244,304
5,4,811,893
5,5,389,560
5,6,315,422
5,7,435,715
5,8,843,882
5,9,184,687
5,10,123,293
5,11,231,499
5,12,102,586
5,13,465,519
5,14,69,426
6,0,295,749
6,1,533,953
6,2,717,923
6,3,171,697
6,4,708,912
6,5,129,196
6,6,477,973
6,7,451,961
6,8,211,941
6,9,301,782
6,10,107,695
6,11,219,884
6,12,311,582
6,13,610,869
6,14,558,889
7,0,319,627
7,1,296,632
7,2,825,915
7,3,482,692
7,4,243,832
7,5,117,303
7,6,252,566
7,7,500,549
7,8,30,309
7,9,225,313
7,10,211,942
7,11,303,732
7,12,736,747
7,13,228,755
7,14,254,921
8,0,281,789
8,1,349,870
8,2,341,905
8,3,136,597
8,4,216,814
8,5,744,799
8,6,671,704
8,7,647,987
8,8,214,724
8,9,765,921
8,10,709,737
8,11,86,781
8,12,131,731
8,13,748,858
8,14,85,990
9,0,530,892
9,1,122,921
9,2,275,363
9,3,136,865
9,4,660,944
9,5,708,930
9,6,54,126
9,7,125,674
9,8,233,761
9,9,350,691
9,10,124,575
9,11,381,935
9,12,243,356
9,13,29,690
9,14,47,150
# Tariff
# Time,MinTariff,MaxTariff
0,53,940
1,493,838
2,215,376
3,159,366
4,158,604
5,63,97
6,104,671
7,241,346
8,518,766
9,605,966
10,504,941
11,133,414
12,292,667
13,399,978
14,245,261
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,473,683
0,1,17,138
0,2,481,752
0,3,538,707
0,4,59,351
0,5,261,684
0,6,131,139
0,7,147,898
0,8,553,560
0,9,379,902
0,10,309,861
0,11,856,865
0,12,67,595
0,13,545,943
0,14,72,472
1,0,642,756
1,1,171,883
1,2,653,760
1,3,125,597
1,4,854,982
1,5,60,222
1,6,835,939
1,7,388,391
1,8,103,386
1,9,100,988
1,10,170,203
1,11,98,703
1,12,804,855
1,13,368,783
1,14,287,532
2,0,296,376
2,1,478,546
2,2,329,693
2,3,295,522
2,4,432,454
2,5,685,836
2,6,831,938
2,7,401,768
2,8,902,918
2,9,106,675
2,10,349,426
2,11,452,713
2,12,373,543
2,13,449,683
2,14,103,470
3,0,341,955
3,1,315,662
3,2,236,941
3,3,710,889
3,4,268,874
3,5,15,101
3,6,642,985
3,7,511,874
3,8,410,664
3,9,560,898
3,10,381,753
3,11,44,347
3,12,583,726
3,13,768,778
3,14,27,422
4,0,219,766
4,1,247,927
4,2,118,991
4,3,374,722
4,4,104,649
4,5,198,481
4,6,410,696
4,7,535,681
4,8,117,584
4,9,74,171
4,10,721,743
4,11,587,973
4,12,466,549
4,13,496,779
4,14,260,292
5,0,517,584
5,1,411,915
5,2,158,345
5,3,430,927
5,4,103,587
5,5,113,419
5,6,518,802
5,7,16,181
5,8,646,758
5,9,548,569
5,10,33,97
5,11,242,777
5,12,140,262
5,13,61,853
5,14,304,386
6,0,446,598
6,1,449,849
6,2,575,687
6,3,377,529
6,4,109,777
6,5,757,841
6,6,369,871
6,7,102,939
6,8,50,788
6,9,409,555
6,10,195,461
6,11,340,822
6,12,672,930
6,13,546,881
6,14,650,763
7,0,640,961
7,1,840,990
7,2,188,994
7,3,508,923
7,4,196,954
7,5,546,729
7,6,856,926
7,7,54,488
7,8,604,676
7,9,186,673
7,10,115,551
7,11,465,721
7,12,343,452
7,13,443,974
7,14,367,696
8,0,847,918
8,1,389,448
8,2,83,143
8,3,365,982
8,4,511,576
8,5,152,591
8,6,204,935
8,7,310,578
8,8,189,919
8,9,154,767
8,10,812,902
8,11,8,883
8,12,11,535
8,13,867,995
8,14,98,165
9,0,130,728
9,1,104,278
9,2,515,968
9,3,863,885
9,4,535,715
9,5,387,697
9,6,30,834
9,7,20,281
9,8,412,668
9,9,328,973
9,10,51,724
9,11,101,845
9,12,526,988
9,13,370,869
9,14,620,866
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
