# nConsumer,nTime,nTariffIneq,nUtilIneq
15,15,1,1
# Wholesale prices
# Time,Price
0,352
1,180
2,21
3,133
4,251
5,82
6,145
7,497
8,14
9,282
10,498
11,69
12,400
13,340
14,146
# Total load
# Consumer,MinTotal,MaxTotal
0,7755,9767
1,6370,8788
2,7654,8153
3,5593,7585
4,7099,8748
5,7207,8250
6,9094,9553
7,5821,7369
8,7490,10080
9,5721,6017
10,6094,7423
11,4293,8881
12,5921,6367
13,9683,11016
14,7304,8817
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,340,672
0,1,95,178
0,2,390,427
0,3,172,255
0,4,840,939
0,5,540,699
0,6,55,917
0,7,305,495
0,8,85,305
0,9,475,995
0,10,785,826
0,11,119,653
0,12,711,948
0,13,37,956
0,14,579,680
1,0,332,417
1,1,35,287
1,2,670,953
1,3,512,522
1,4,553,692
1,5,633,943
1,6,140,317
1,7,564,976
1,8,741,939
1,9,576,943
1,10,332,374
1,11,113,410
1,12,182,264
1,13,512,575
1,14,420,597
2,0,523,553
2,1,488,856
2,2,299,304
2,3,450,975
2,4,0,539
2,5,148,662
2,6,170,522
2,7,143,623
2,8,514,515
2,9,9,865
2,10,358,660
2,11,398,603
2,12,109,628
2,13,253,781
2,14,179,528
3,0,126,662
3,1,420,496
3,2,430,519
3,3,41,504
3,4,114,510
3,5,160,310
3,6,876,917
3,7,445,758
3,8,930,968
3,9,662,990
3,10,343,374
3,11,625,672
3,12,109,738
3,13,73,203
3,14,321,702
4,0,486,594
4,1,151,427
4,2,794,951
4,3,619,768
4,4,229,896
4,5,838,883
4,6,85,959
4,7,453,608
4,8,291,634
4,9,398,792
4,10,43,546
4,11,485,610
4,12,170,321
4,13,112,992
4,14,905,943
5,0,80,167
5,1,235,701
5,2,562,840
5,3,549,912
5,4,93,309
5,5,172,189
5,6,293,453
5,7,373,671
5,8,292,293
5,9,8,711
5,10,84,392
5,11,241,289
5,12,486,907
5,13,60,766
5,14,516,830
6,0,89,476
6,1,370,569
6,2,104,438
6,3,554,730
6,4,519,760
6,5,178,561
6,6,322,883
6,7,72,780
6,8,24,528
6,9,528,757
6,10,437,816
6,11,330,919
6,12,333,823
6,13,192,354
6,14,259,391
7,0,950,962
7,1,223,772
7,2,358,397
7,3,32,579
7,4,398,871
7,5,61,671
7,6,609,901
7,7,788,990
7,8,59,336
7,9,279,448
7,10,496,978
7,11,28,791
7,12,104,592
7,13,444,783
7,14,216,591
8,0,214,702
8,1,427,623
8,2,728,897
8,3,690,704
8,4,386,566
8,5,411,772
8,6,28,628
8,7,157,462
8,8,309,905
8,9,248,896
8,10,112,829
8,11,472,826
8,12,144,530
8,13,134,286
8,14,646,984
9,0,107,687
9,1,447,896
9,2,71,293
9,3,438,916
9,4,324,365
9,5,533,848
9,6,180,285
9,7,473,767
9,8,72,381
9,9,495,560
9,10,756,837
9,11,59,856
9,12,201,645
9,13,663,755
9,14,519,566
10,0,619,786
10,1,535,939
10,2,308,848
10,3,491,946
10,4,207,209
10,5,55,570
10,6,162,661
10,7,400,629
10,8,210,215
10,9,318,390
10,10,122,269
10,11,113,649
10,12,699,779
10,13,117,346
10,14,214,930
11,0,175,633
11,1,566,909
11,2,15,341
11,3,71,72
11,4,262,393
11,5,751,804
11,6,235,654
11,7,778,853
11,8,178,981
11,9,512,903
11,10,68,983
11,11,25,969
11,12,383,603
11,13,16,364
11,14,194,597
12,0,237,683
12,1,29,892
12,2,654,709
12,3,820,954
12,4,101,519
12,5,109,753
12,6,112,189
12,7,528,681
12,8,517,855
12,9,375,618
12,10,98,769
12,11,685,728
12,12,247,274
12,13,27,543
12,14,577,722
13,0,833,862
13,1,447,924
13,2,466,882
13,3,503,854
13,4,287,928
13,5,171,992
13,6,616,688
13,7,190,744
13,8,337,476
13,9,312,794
13,10,593,715
13,11,499,588
13,12,315,752
13,13,451,520
13,14,303,961
14,0,215,762
14,1,625,766
14,2,548,984
14,3,492,560
14,4,352,735
14,5,587,661
14,6,284,453
14,7,255,660
14,8,880,895
14,9,88,935
14,10,119,149
14,11,344,817
14,12,329,630
14,13,225,383
14,14,248,868
# Tariff
# Time,MinTariff,MaxTariff
0,182,469
1,511,585
2,15,807
3,816,938
4,171,401
5,127,186
6,28,424
7,595,839
8,760,786
9,281,870
10,108,908
11,599,663
12,249,391
13,46,483
14,127,660
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,74,374
0,1,52,999
0,2,435,476
0,3,677,761
0,4,584,801
0,5,63,422
0,6,375,851
0,7,329,894
0,8,148,936
0,9,364,709
0,10,167,724
0,11,538,602
0,12,710,763
0,13,39,502
0,14,17,858
1,0,402,731
1,1,285,954
1,2,192,642
1,3,192,562
1,4,3,345
1,5,743,766
1,6,64,336
1,7,303,923
1,8,819,916
1,9,198,973
1,10,29,928
1,11,527,585
1,12,202,473
1,13,644,821
1,14,3,139
2,0,190,254
2,1,476,558
2,2,144,550
2,3,695,832
2,4,488,610
2,5,12,655
2,6,225,680
2,7,81,732
2,8,442,890
2,9,867,897
2,10,58,569
2,11,174,377
2,12,246,835
2,13,16,196
2,14,392,775
3,0,369,599
3,1,58,868
3,2,409,854
3,3,548,595
3,4,622,872
3,5,69,846
3,6,366,577
3,7,665,957
3,8,20,183
3,9,977,995
3,10,8,443
3,11,418,555
3,12,188,801
3,13,143,294
3,14,350,398
4,0,16,197
4,1,656,913
4,2,364,917
4,3,501,956
4,4,107,377
4,5,630,983
4,6,280,470
4,7,442,701
4,8,520,976
4,9,110,644
4,10,484,676
4,11,457,747
4,12,3,426
4,13,162,580
4,14,243,699
5,0,563,677
5,1,680,928
5,2,698,790
5,3,401,945
5,4,21,244
5,5,487,569
5,6,118,785
5,7,616,994
5,8,372,437
5,9,178,351
5,10,57,409
5,11,343,880
5,12,100,453
5,13,408,539
5,14,171,372
6,0,443,548
6,1,17,673
6,2,160,856
6,3,677,932
6,4,249,389
6,5,180,487
6,6,679,958
6,7,124,308
6,8,133,917
6,9,331,403
6,10,157,233
6,11,584,630
6,12,34,507
6,13,267,297
6,14,559,666
7,0,99,679
7,1,814,848
7,2,464,911
7,3,99,165
7,4,408,664
7,5,146,763
7,6,564,833
7,7,498,648
7,8,662,764
7,9,45,900
7,10,46,299
7,11,35,324
7,12,820,876
7,13,240,721
7,14,363,751
8,0,566,714
8,1,214,576
8,2,19,908
8,3,396,614
