# nConsumer,nTime,nTariffIneq,nUtilIneq
10,10,1,1
# Wholesale prices
# Time,Price
0,434
1,92
2,491
3,454
4,93
5,115
6,123
7,245
8,247
9,382
# Total load
# Consumer,MinTotal,MaxTotal
0,3313,5179
1,4035,5582
2,3424,6743
3,6144,6581
4,4715,7034
5,3515,4138
6,5043,5496
7,5280,7067
8,6210,6550
9,5390,5881
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,81,338
0,1,2,743
0,2,109,739
0,3,182,792
0,4,170,290
0,5,411,854
0,6,776,938
0,7,600,931
0,8,145,649
0,9,398,612
1,0,604,876
1,1,389,582
1,2,783,962
1,3,342,508
1,4,102,321
1,5,141,249
1,6,48,345
1,7,295,750
1,8,616,985
1,9,100,364
2,0,351,382
2,1,112,764
2,2,253,886
2,3,541,843
2,4,562,607
2,5,366,980
2,6,218,295
2,7,277,491
2,8,477,870
2,9,339,894
3,0,68,911
3,1,28,873
3,2,444,728
3,3,496,712
3,4,525,531
3,5,298,613
3,6,261,390
3,7,805,819
3,8,435,747
3,9,917,958
4,0,346,963
4,1,59,540
4,2,691,969
4,3,307,469
4,4,316,742
4,5,428,695
4,6,133,715
4,7,571,695
4,8,362,865
4,9,598,820
5,0,295,423
5,1,336,387
5,2,233,507
5,3,72,142
5,4,349,647
5,5,376,622
5,6,453,618
5,7,245,417
5,8,388,566
5,9,192,593
6,0,159,683
6,1,314,645
6,2,879,907
6,3,380,920
6,4,308,903
6,5,28,257
6,6,82,522
6,7,257,433
6,8,233,511
6,9,637,718
7,0,301,895
7,1,295,991
7,2,120,568
7,3,193,562
7,4,197,372
7,5,345,498
7,6,765,879
7,7,885,921
7,8,900,998
7,9,146,691
8,0,325,695
8,1,558,799
8,2,281,675
8,3,345,546
8,4,694,730
8,5,199,317
8,6,41,841
8,7,380,678
8,8,40,262
8,9,695,963
9,0,6,711
9,1,373,669
9,2,168,453
9,3,76,102
9,4,198,239
9,5,307,891
9,6,140,406
9,7,819,973
9,8,441,827
9,9,446,905
# Tariff
# Time,MinTariff,MaxTariff
0,254,975
1,245,594
2,409,891
3,607,988
4,406,903
5,26,547
6,4,542
7,331,610
8,27,537
9,75,302
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,625,714
0,1,791,832
0,2,393,689
0,3,96,331
0,4,449,578
0,5,104,891
0,6,831,903
0,7,639,724
0,8,199,947
0,9,66,750
1,0,814,954
1,1,215,802
1,2,39,758
1,3,149,242
1,4,16,578
1,5,212,685
1,6,85,839
1,7,278,470
1,8,282,479
1,9,271,647
2,0,120,898
2,1,231,418
2,2,210,863
2,3,761,841
2,4,725,820
2,5,173,315
2,6,206,877
2,7,336,984
2,8,585,925
2,9,180,707
3,0,811,866
3,1,89,853
3,2,532,660
3,3,330,873
3,4,66,765
3,5,432,621
3,6,715,756
3,7,250,739
3,8,186,535
3,9,366,936
4,0,886,985
4,1,21,219
4,2,227,705
4,3,882,893
4,4,629,755
4,5,182,646
4,6,15,15
4,7,148,807
4,8,86,376
4,9,258,940
5,0,610,811
5,1,552,680
5,2,467,664
5,3,179,473
5,4,15,456
5,5,273,366
5,6,370,511
5,7,16,515
5,8,429,976
5,9,676,974
6,0,126,919
6,1,469,944
6,2,11,697
6,3,768,877
6,4,244,712
6,5,345,359
6,6,78,418
6,7,873,887
6,8,572,711
6,9,65,960
7,0,140,455
7,1,58,755
7,2,669,900
7,3,408,787
7,4,192,921
7,5,670,996
7,6,44,340
7,7,527,867
7,8,17,897
7,9,214,571
8,0,515,789
8,1,387,758
8,2,230,938
8,3,350,789
8,4,141,957
8,5,38,656
8,6,318,506
8,7,643,697
8,8,735,863
8,9,111,796
9,0,534,804
9,1,448,980
9,2,472,628
9,3,571,602
9,4,388,708
9,5,615,760
9,6,284,807
9,7,479,643
9,8,580,824
9,9,104,520
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,21470,2,7,6,9,8,9,9,5,4,2
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,339020,0,6,2,0,6,6,9,5,10,6,1,2,9,7,3,4,4,8,8,5,9,9,6,9,2,10,4,7,7,8,9,9,3,4,4,3,6,2,7,4,3,1,3,3,8,8,7,6,10,8,6,6,8,3,9,0,4,1,6,1,7,7,10,0,5,0,7,7,2,2,7,5,8,7,0,7,3,1,6,8,4,0,3,9,0,10,7,10,3,4,4,8,7,7,7,0,7,8,10,8
