# nConsumer,nTime,nTariffIneq,nUtilIneq
15,10,1,15
# Wholesale prices
# Time,Price
0,237
1,435
2,110
3,270
4,400
5,156
6,328
7,473
8,371
9,240
# Total load
# Consumer,MinTotal,MaxTotal
0,3087,5043
1,4428,4840
2,4277,4901
3,4373,5460
4,2414,5441
5,3571,4026
6,3639,5670
7,4039,4544
8,3001,4126
9,3200,4580
10,3929,7152
11,4458,6093
12,4508,5839
13,5394,6050
14,4176,5999
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,9,462
0,1,80,914
0,2,472,658
0,3,309,568
0,4,336,386
0,5,91,435
0,6,26,245
0,7,100,963
0,8,98,278
0,9,502,524
1,0,516,731
1,1,393,406
1,2,531,539
1,3,6,63
1,4,308,491
1,5,554,667
1,6,49,891
1,7,38,191
1,8,780,949
1,9,18,686
2,0,432,562
2,1,721,815
2,2,28,507
2,3,506,800
2,4,267,380
2,5,525,797
2,6,175,958
2,7,357,861
2,8,111,379
2,9,357,608
3,0,664,816
3,1,72,79
3,2,48,586
3,3,383,795
3,4,56,410
3,5,47,325
3,6,48,214
3,7,561,708
3,8,666,804
3,9,965,984
4,0,24,332
4,1,379,471
4,2,530,652
4,3,31,880
4,4,120,410
4,5,1,444
4,6,202,742
4,7,440,477
4,8,400,934
4,9,344,520
5,0,366,830
5,1,3,575
5,2,23,523
5,3,745,949
5,4,459,502
5,5,417,449
5,6,398,406
5,7,263,579
5,8,387,396
5,9,64,230
6,0,44,133
6,1,34,246
6,2,10,40
6,3,583,925
6,4,467,549
6,5,43,643
6,6,612,752
6,7,556,699
6,8,708,745
6,9,581,900
7,0,440,706
7,1,249,833
7,2,198,618
7,3,105,675
7,4,146,471
7,5,21,30
7,6,152,340
7,7,68,825
7,8,270,903
7,9,116,279
8,0,145,232
8,1,110,484
8,2,395,455
8,3,197,669
8,4,309,323
8,5,78,558
8,6,277,353
8,7,318,339
8,8,221,321
8,9,84,887
9,0,182,349
9,1,242,533
9,2,634,920
9,3,37,980
9,4,246,261
9,5,220,924
9,6,315,600
9,7,566,913
9,8,130,622
9,9,159,187
10,0,138,845
10,1,74,665
10,2,598,852
10,3,182,773
10,4,166,848
10,5,3,760
10,6,546,907
10,7,693,944
10,8,185,724
10,9,33,401
11,0,83,416
11,1,806,961
11,2,0,144
11,3,298,810
11,4,959,997
11,5,624,704
11,6,379,465
11,7,163,494
11,8,229,265
11,9,37,789
12,0,379,857
12,1,627,671
12,2,503,558
12,3,590,878
12,4,192,691
12,5,376,899
12,6,586,929
12,7,20,798
12,8,200,887
12,9,252,397
13,0,69,695
13,1,70,511
13,2,179,525
13,3,118,394
13,4,551,697
13,5,32,482
13,6,552,663
13,7,855,989
13,8,426,702
13,9,306,444
14,0,126,424
14,1,119,514
14,2,45,387
14,3,235,744
14,4,69,345
14,5,64,270
14,6,387,678
14,7,872,909
14,8,465,869
14,9,304,780
# Tariff
# Time,MinTariff,MaxTariff
0,808,964
1,142,149
2,321,764
3,345,846
4,453,493
5,690,940
6,57,72
7,307,939
8,361,744
9,618,917
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,105,552
0,1,2,213
0,2,72,695
0,3,624,740
0,4,858,862
0,5,30,769
0,6,6,298
0,7,84,925
0,8,233,310
0,9,3,764
1,0,538,862
1,1,110,371
1,2,302,691
1,3,257,773
1,4,315,819
1,5,374,980
1,6,860,959
1,7,545,856
1,8,294,825
1,9,426,614
2,0,630,823
2,1,315,849
2,2,614,762
2,3,44,218
2,4,549,564
2,5,126,272
2,6,48,265
2,7,463,979
2,8,314,869
2,9,210,299
3,0,282,551
3,1,547,604
3,2,600,657
3,3,504,594
3,4,71,200
3,5,859,922
3,6,120,398
3,7,176,531
3,8,25,958
3,9,2,522
4,0,421,596
4,1,274,914
4,2,610,861
4,3,75,292
4,4,132,135
4,5,540,804
4,6,212,424
4,7,73,761
4,8,308,422
4,9,612,883
5,0,239,464
5,1,579,888
5,2,244,426
5,3,96,818
5,4,443,531
5,5,299,446
5,6,106,297
5,7,532,764
5,8,730,916
5,9,724,907
6,0,118,972
6,1,316,323
6,2,118,937
6,3,361,825
6,4,365,599
6,5,511,554
6,6,17,354
6,7,180,925
6,8,762,935
6,9,288,434
7,0,164,923
7,1,188,953
7,2,320,805
7,3,904,944
7,4,26,927
7,5,252,730
7,6,328,1000
7,7,252,333
7,8,267,611
7,9,74,956
8,0,240,661
8,1,804,864
8,2,706,940
8,3,307,429
8,4,580,955
8,5,383,977
8,6,675,995
8,7,163,277
8,8,266,565
8,9,235,564
9,0,228,536
9,1,150,999
9,2,409,958
9,3,10,707
9,4,587,694
9,5,763,900
9,6,379,383
9,7,745,854
9,8,333,613
9,9,485,927
10,0,917,937
10,1,187,349
10,2,132,820
10,3,384,896
10,4,3,806
10,5,706,857
10,6,87,741
10,7,161,708
10,8,388,694
10,9,229,232
11,0,285,635
11,1,671,916
11,2,535,955
11,3,727,795
11,4,79,237
11,5,515,933
11,6,36,416
11,7,773,785
11,8,150,841
11,9,606,621
12,0,182,710
12,1,227,405
12,2,374,723
12,3,470,611
12,4,122,141
12,5,307,678
12,6,381,877
12,7,29,252
12,8,427,504
12,9,220,221
13,0,116,703
13,1,254,326
13,2,302,570
13,3,132,421
13,4,241,641
13,5,886,983
13,6,833,915
13,7,311,568
13,8,202,954
13,9,252,409
14,0,778,970
14,1,237,638
14,2,442,810
14,3,22,793
14,4,168,959
14,5,52,816
14,6,86,471
14,7,456,656
14,8,327,742
14,9,98,997
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,31336,7,10,3,10,9,0,2,8,7,9
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,15504,10,8,6,10,3,9,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37838,0,0,0,0,0,0,0,0,0,0,5,3,6,5,10,10,4,9,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,6,3,2,10,6,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,5,8,9,7,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,4,4,10,8,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,30535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9,3,2,6,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,9,3,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,29979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,6,9,5,4,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,24511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,3,6,2,4,8,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,16517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,2,4,0,1,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
