# nConsumer,nTime,nTariffIneq,nUtilIneq
5,15,1,5
# Wholesale prices
# Time,Price
0,282
1,96
2,112
3,74
4,482
5,438
6,157
7,500
8,210
9,478
10,200
11,251
12,284
13,416
14,253
# Total load
# Consumer,MinTotal,MaxTotal
0,8203,8655
1,7478,8960
2,4571,8088
3,5651,6948
4,5342,8441
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,232,353
0,1,515,840
0,2,431,986
0,3,260,531
0,4,584,810
0,5,240,476
0,6,189,542
0,7,199,829
0,8,34,380
0,9,261,298
0,10,73,762
0,11,669,926
0,12,768,892
0,13,593,847
0,14,256,769
1,0,162,622
1,1,211,658
1,2,534,953
1,3,63,728
1,4,132,512
1,5,135,479
1,6,354,373
1,7,322,361
1,8,160,526
1,9,132,700
1,10,350,914
1,11,168,208
1,12,200,521
1,13,204,930
1,14,719,775
2,0,102,949
2,1,655,972
2,2,477,741
2,3,302,739
2,4,63,715
2,5,456,772
2,6,166,560
2,7,71,148
2,8,167,858
2,9,4,523
2,10,151,758
2,11,639,688
2,12,94,149
2,13,239,785
2,14,48,112
3,0,689,725
3,1,48,276
3,2,825,842
3,3,608,719
3,4,463,971
3,5,98,346
3,6,128,545
3,7,38,901
3,8,470,606
3,9,218,946
3,10,816,858
3,11,369,910
3,12,566,622
3,13,200,247
3,14,23,682
4,0,576,606
4,1,42,513
4,2,238,699
4,3,229,924
4,4,211,486
4,5,91,448
4,6,463,691
4,7,871,986
4,8,349,791
4,9,258,786
4,10,128,441
4,11,166,754
4,12,726,836
4,13,688,808
4,14,165,898
# Tariff
# Time,MinTariff,MaxTariff
0,33,419
1,383,457
2,667,960
3,349,611
4,11,878
5,235,947
6,376,790
7,244,354
8,695,967
9,625,837
10,103,322
11,873,992
12,310,323
13,13,688
14,337,940
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,359,551
0,1,8,233
0,2,164,543
0,3,337,862
0,4,218,402
0,5,256,682
0,6,431,570
0,7,106,876
0,8,75,339
0,9,635,796
0,10,975,979
0,11,628,770
0,12,582,967
0,13,180,215
0,14,215,333
1,0,207,368
1,1,277,718
1,2,646,789
1,3,748,806
1,4,165,773
1,5,413,615
1,6,463,635
1,7,344,876
1,8,594,970
1,9,230,909
1,10,10,374
1,11,130,650
1,12,805,811
1,13,13,976
1,14,15,183
2,0,320,931
2,1,194,952
2,2,47,350
2,3,735,929
2,4,401,927
2,5,72,512
2,6,479,820
2,7,262,476
2,8,324,697
2,9,594,786
2,10,28,100
2,11,25,889
2,12,39,600
2,13,853,863
2,14,670,991
3,0,69,954
3,1,122,222
3,2,757,779
3,3,317,421
3,4,94,617
3,5,128,731
3,6,320,959
3,7,85,685
3,8,461,913
3,9,260,773
3,10,350,748
3,11,733,962
3,12,20,349
3,13,455,562
3,14,138,997
4,0,526,902
4,1,264,455
4,2,82,567
4,3,197,941
4,4,104,305
4,5,674,696
4,6,967,982
4,7,538,541
4,8,4,968
4,9,595,944
4,10,463,856
4,11,396,447
4,12,29,761
4,13,272,884
4,14,725,804
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,60043,0,9,7,7,4,10,4,3,7,2,10,5,6,10,7
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,41932,7,0,10,5,0,9,4,9,3,6,2,8,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,5,1,0,6,9,0,3,1,7,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,42633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7,3,4,6,1,8,4,10,2,7,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,2,1,0,2,5,1,3,1,9,8,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,39524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,8,5,1,9,6,9,7,4,8,6,4,2
