# nConsumer,nTime,nTariffIneq,nUtilIneq
15,10,1,1
# Wholesale prices
# Time,Price
0,271
1,189
2,310
3,471
4,213
5,327
6,443
7,284
8,248
9,405
# Total load
# Consumer,MinTotal,MaxTotal
0,4841,5569
1,4056,6048
2,4690,8146
3,3617,5802
4,4537,5271
5,6178,6985
6,6498,6804
7,4798,6514
8,4521,5208
9,4928,7122
10,4762,6404
11,2726,4673
12,5114,5912
13,5699,6869
14,4365,5296
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,107,748
0,1,343,540
0,2,844,985
0,3,64,578
0,4,320,822
0,5,225,551
0,6,175,428
0,7,373,479
0,8,287,370
0,9,241,265
1,0,82,301
1,1,909,925
1,2,31,904
1,3,16,344
1,4,328,813
1,5,421,840
1,6,687,713
1,7,602,688
1,8,11,306
1,9,181,313
2,0,83,642
2,1,440,948
2,2,853,974
2,3,402,924
2,4,973,996
2,5,26,767
2,6,256,984
2,7,665,747
2,8,621,767
2,9,122,456
3,0,109,331
3,1,279,961
3,2,663,799
3,3,406,809
3,4,363,678
3,5,321,624
3,6,191,333
3,7,309,777
3,8,101,535
3,9,169,621
4,0,584,845
4,1,485,646
4,2,591,959
4,3,409,432
4,4,123,758
4,5,508,710
4,6,457,616
4,7,427,753
4,8,288,702
4,9,163,600
5,0,645,771
5,1,452,901
5,2,446,712
5,3,606,728
5,4,119,507
5,5,253,848
5,6,485,756
5,7,705,751
5,8,227,943
5,9,383,604
6,0,2,174
6,1,416,701
6,2,11,288
6,3,246,985
6,4,168,884
6,5,740,757
6,6,473,918
6,7,246,819
6,8,128,480
6,9,640,963
7,0,194,875
7,1,890,960
7,2,344,437
7,3,651,812
7,4,352,400
7,5,502,965
7,6,261,615
7,7,112,790
7,8,316,915
7,9,519,623
8,0,38,755
8,1,448,766
8,2,254,480
8,3,34,508
8,4,44,886
8,5,571,706
8,6,357,815
8,7,604,810
8,8,606,687
8,9,101,665
9,0,602,914
9,1,17,921
9,2,583,686
9,3,813,979
9,4,371,402
9,5,639,966
9,6,613,670
9,7,384,434
9,8,481,700
9,9,406,661
10,0,168,757
10,1,610,857
10,2,12,634
10,3,588,935
10,4,613,827
10,5,508,509
10,6,408,704
10,7,626,681
10,8,662,717
10,9,637,896
11,0,42,491
11,1,545,740
11,2,30,65
11,3,475,575
11,4,93,560
11,5,426,807
11,6,201,589
11,7,16,963
11,8,234,235
11,9,361,691
12,0,664,684
12,1,331,669
12,2,394,829
12,3,393,993
12,4,862,889
12,5,333,404
12,6,12,108
12,7,740,967
12,8,623,671
12,9,377,435
13,0,853,930
13,1,152,305
13,2,290,583
13,3,490,575
13,4,20,331
13,5,502,768
13,6,521,756
13,7,319,940
13,8,228,769
13,9,858,868
14,0,478,533
14,1,233,847
14,2,527,779
14,3,115,642
14,4,190,286
14,5,413,971
14,6,19,587
14,7,41,957
14,8,203,277
14,9,331,515
# Tariff
# Time,MinTariff,MaxTariff
0,332,673
1,269,436
2,44,209
3,289,385
4,526,843
5,121,438
6,239,504
7,620,981
8,25,309
9,370,697
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,90,764
0,1,644,728
0,2,346,369
0,3,240,579
0,4,570,740
0,5,744,968
0,6,599,804
0,7,638,870
0,8,263,903
0,9,572,687
1,0,524,926
1,1,411,856
1,2,99,122
1,3,80,493
1,4,363,748
1,5,307,831
1,6,509,950
1,7,74,513
1,8,257,470
1,9,71,666
2,0,819,836
2,1,235,873
2,2,82,441
2,3,299,815
2,4,124,353
2,5,86,950
2,6,37,655
2,7,489,631
2,8,231,336
2,9,198,994
3,0,100,177
3,1,187,499
3,2,572,880
3,3,37,845
3,4,641,762
3,5,307,651
3,6,206,753
3,7,61,118
3,8,226,962
3,9,730,882
4,0,133,569
4,1,0,518
4,2,30,74
4,3,171,783
4,4,831,904
4,5,104,462
4,6,303,867
4,7,93,696
4,8,219,522
4,9,344,679
5,0,196,629
5,1,829,965
5,2,561,987
5,3,367,439
5,4,347,810
5,5,310,619
5,6,17,68
5,7,80,945
5,8,16,146
5,9,828,883
6,0,283,367
6,1,842,876
6,2,306,395
6,3,263,394
6,4,379,888
6,5,47,392
6,6,564,726
6,7,70,780
6,8,40,814
6,9,38,256
7,0,268,845
7,1,67,470
7,2,482,544
7,3,3,167
7,4,403,957
7,5,691,741
7,6,532,623
7,7,258,821
7,8,311,360
7,9,282,879
8,0,190,704
8,1,291,291
8,2,150,575
8,3,44,866
8,4,57,587
8,5,482,685
8,6,87,785
8,7,421,484
8,8,666,779
8,9,46,744
9,0,96,671
9,1,725,778
9,2,316,365
9,3,540,629
9,4,658,1000
9,5,887,922
9,6,833,856
9,7,276,790
9,8,478,767
9,9,213,407
10,0,85,384
10,1,132,842
10,2,497,611
10,3,246,627
10,4,106,402
10,5,331,975
10,6,212,413
10,7,67,314
10,8,406,619
10,9,581,835
11,0,10,578
11,1,349,688
11,2,293,774
11,3,107,702
11,4,182,688
11,5,524,790
11,6,363,506
11,7,129,305
11,8,257,545
11,9,187,240
12,0,183,610
12,1,190,198
12,2,896,998
12,3,611,980
12,4,299,716
12,5,67,853
12,6,279,633
12,7,59,526
12,8,415,785
12,9,227,706
13,0,17,313
13,1,397,405
13,2,88,978
13,3,375,954
13,4,650,899
13,5,302,325
13,6,486,853
13,7,481,856
13,8,518,923
13,9,197,820
14,0,41,562
14,1,258,495
14,2,429,618
14,3,431,986
14,4,52,904
14,5,491,581
14,6,108,337
14,7,304,858
14,8,257,712
14,9,164,301
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,19371,0,8,4,9,7,0,9,3,1,1
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,435713,2,10,4,9,3,6,7,5,2,0,4,8,8,10,3,0,1,9,9,0,6,4,6,2,4,1,8,5,8,6,7,4,1,7,2,1,8,8,6,7,4,10,10,2,4,4,5,7,2,5,9,7,4,9,1,10,2,10,9,3,9,9,5,2,10,10,10,8,7,4,1,8,6,0,3,2,0,1,1,7,6,3,2,2,8,6,7,5,3,6,6,1,7,8,7,1,2,5,10,9,8,7,2,5,9,10,10,9,8,9,8,10,4,3,10,4,3,7,7,7,8,4,3,5,8,8,2,1,9,6,10,1,5,7,2,6,9,3,7,10,1,7,4,1,2,5,2,4,8,9
