# nConsumer,nTime,nTariffIneq,nUtilIneq
15,10,1,1
# Wholesale prices
# Time,Price
0,188
1,1
2,356
3,138
4,276
5,133
6,50
7,250
8,274
9,114
# Total load
# Consumer,MinTotal,MaxTotal
0,5172,6842
1,5331,5547
2,5614,6200
3,3853,6266
4,3610,5541
5,4007,6830
6,4890,5151
7,5224,5931
8,4362,5275
9,4796,5754
10,5875,6086
11,3531,6400
12,4380,5343
13,4963,5341
14,6777,7415
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,130,358
0,1,376,988
0,2,738,980
0,3,187,205
0,4,529,754
0,5,248,606
0,6,631,808
0,7,616,819
0,8,22,883
0,9,587,775
1,0,715,886
1,1,260,462
1,2,62,334
1,3,141,434
1,4,108,464
1,5,383,858
1,6,419,531
1,7,415,608
1,8,406,950
1,9,393,526
2,0,763,976
2,1,1,615
2,2,265,825
2,3,322,992
2,4,470,478
2,5,410,961
2,6,418,743
2,7,497,911
2,8,530,721
2,9,239,345
3,0,3,806
3,1,120,800
3,2,414,442
3,3,308,313
3,4,310,558
3,5,301,996
3,6,426,579
3,7,651,930
3,8,594,893
3,9,573,656
4,0,481,536
4,1,18,865
4,2,255,558
4,3,642,871
4,4,324,373
4,5,142,829
4,6,626,874
4,7,315,634
4,8,377,765
4,9,494,834
5,0,55,974
5,1,48,477
5,2,704,846
5,3,64,671
5,4,453,985
5,5,1,941
5,6,605,971
5,7,158,257
5,8,370,825
5,9,321,460
6,0,197,629
6,1,202,435
6,2,536,563
6,3,383,553
6,4,349,893
6,5,144,332
6,6,78,760
6,7,119,342
6,8,738,866
6,9,92,940
7,0,26,441
7,1,686,807
7,2,755,880
7,3,231,684
7,4,546,563
7,5,317,607
7,6,167,404
7,7,126,411
7,8,527,566
7,9,260,765
8,0,667,868
8,1,144,840
8,2,397,523
8,3,105,645
8,4,215,513
8,5,310,361
8,6,21,96
8,7,544,595
8,8,777,923
8,9,364,671
9,0,17,364
9,1,610,988
9,2,408,912
9,3,203,652
9,4,180,629
9,5,757,860
9,6,538,687
9,7,513,610
9,8,206,604
9,9,779,928
10,0,330,801
10,1,501,616
10,2,76,433
10,3,31,443
10,4,830,936
10,5,481,680
10,6,305,767
10,7,154,574
10,8,297,370
10,9,717,988
11,0,122,274
11,1,117,418
11,2,316,752
11,3,22,510
11,4,120,925
11,5,518,574
11,6,574,984
11,7,327,947
11,8,500,996
11,9,141,385
12,0,611,751
12,1,53,756
12,2,33,688
12,3,364,624
12,4,101,305
12,5,158,544
12,6,331,382
12,7,341,405
12,8,271,678
12,9,883,936
13,0,622,767
13,1,183,382
13,2,180,605
13,3,467,942
13,4,571,1000
13,5,650,966
13,6,371,635
13,7,346,391
13,8,315,532
13,9,610,853
14,0,22,435
14,1,657,788
14,2,602,978
14,3,745,957
14,4,476,612
14,5,144,589
14,6,251,976
14,7,851,933
14,8,887,959
14,9,642,755
# Tariff
# Time,MinTariff,MaxTariff
0,685,985
1,189,294
2,601,775
3,759,776
4,191,633
5,293,451
6,444,643
7,95,296
8,756,904
9,632,950
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,632,777
0,1,452,588
0,2,180,181
0,3,119,420
0,4,149,962
0,5,110,555
0,6,837,932
0,7,491,974
0,8,4,23
0,9,192,302
1,0,359,787
1,1,350,822
1,2,68,610
1,3,45,897
1,4,236,583
1,5,619,748
1,6,109,769
1,7,60,901
1,8,520,720
1,9,161,896
2,0,324,479
2,1,813,871
2,2,282,780
2,3,232,275
2,4,286,857
2,5,371,833
2,6,721,924
2,7,114,527
2,8,161,739
2,9,369,820
3,0,424,512
3,1,371,672
3,2,170,291
3,3,41,860
3,4,380,820
3,5,310,881
3,6,305,442
3,7,494,666
3,8,76,912
3,9,559,786
4,0,661,841
4,1,230,430
4,2,588,621
4,3,347,598
4,4,371,467
4,5,326,908
4,6,780,1000
4,7,938,1000
4,8,239,736
4,9,330,942
5,0,699,766
5,1,587,980
5,2,273,925
5,3,290,906
5,4,10,983
5,5,494,655
5,6,447,858
5,7,264,628
5,8,112,341
5,9,126,820
6,0,622,979
6,1,516,677
6,2,632,777
6,3,181,654
6,4,110,885
6,5,555,697
6,6,249,976
6,7,247,519
6,8,52,310
6,9,267,795
7,0,330,639
7,1,445,451
7,2,504,803
7,3,117,193
7,4,93,165
7,5,29,223
7,6,158,479
7,7,208,346
7,8,539,926
7,9,463,999
8,0,347,558
8,1,809,907
8,2,723,918
8,3,294,500
8,4,899,945
8,5,251,429
8,6,120,862
8,7,433,582
8,8,726,971
8,9,159,924
9,0,56,140
9,1,614,928
9,2,456,866
9,3,330,899
9,4,19,326
9,5,356,870
9,6,92,292
9,7,73,652
9,8,35,987
9,9,495,841
10,0,703,762
10,1,690,882
10,2,229,633
10,3,205,596
10,4,555,790
10,5,441,447
10,6,211,702
10,7,516,924
10,8,440,793
10,9,223,529
11,0,291,570
11,1,609,818
11,2,52,902
11,3,591,779
11,4,49,254
11,5,169,504
11,6,372,486
11,7,306,829
11,8,440,816
11,9,732,919
12,0,42,125
12,1,750,958
12,2,300,520
12,3,42,954
12,4,495,517
12,5,123,799
12,6,9,899
12,7,112,378
12,8,72,628
12,9,328,891
13,0,366,559
13,1,46,162
13,2,90,170
13,3,680,742
13,4,527,773
13,5,876,954
13,6,94,255
13,7,508,873
13,8,772,999
13,9,449,798
14,0,520,954
14,1,772,938
14,2,411,825
14,3,428,659
14,4,257,556
14,5,883,895
14,6,236,889
14,7,307,911
14,8,48,996
14,9,372,556
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,25252,7,10,2,5,5,9,9,6,2,0
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,398126,3,1,0,9,10,0,6,2,0,0,5,3,4,2,6,2,2,10,9,6,4,2,10,10,7,10,7,4,10,2,8,10,7,9,5,5,0,7,0,10,1,5,10,9,4,3,3,6,0,5,9,2,8,4,0,8,2,7,0,5,4,1,6,0,4,10,6,1,8,6,9,2,10,4,8,9,3,7,7,5,0,10,7,10,4,1,4,2,1,7,5,6,5,0,1,4,10,6,7,8,9,3,5,5,4,4,7,4,1,2,2,3,9,0,1,9,2,3,10,2,5,8,3,0,10,6,6,10,6,6,4,5,0,4,4,6,8,4,9,2,10,8,0,4,4,4,10,4,1,9
