# nConsumer,nTime,nTariffIneq,nUtilIneq
10,15,1,10
# Wholesale prices
# Time,Price
0,193
1,469
2,328
3,227
4,145
5,240
6,436
7,491
8,486
9,491
10,172
11,79
12,340
13,442
14,438
# Total load
# Consumer,MinTotal,MaxTotal
0,6066,8665
1,6365,7890
2,6818,7617
3,8742,9800
4,6952,7878
5,8509,9671
6,7330,8108
7,7781,8490
8,8862,11664
9,7680,9643
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,479,595
0,1,436,664
0,2,24,602
0,3,49,437
0,4,214,748
0,5,469,922
0,6,386,854
0,7,569,579
0,8,455,637
0,9,585,650
0,10,64,485
0,11,196,308
0,12,577,884
0,13,513,787
0,14,20,736
1,0,74,496
1,1,408,492
1,2,4,234
1,3,327,661
1,4,589,964
1,5,394,868
1,6,83,595
1,7,133,661
1,8,489,636
1,9,3,931
1,10,530,952
1,11,125,311
1,12,65,75
1,13,564,666
1,14,248,764
2,0,207,468
2,1,330,640
2,2,149,694
2,3,322,396
2,4,705,951
2,5,221,720
2,6,566,716
2,7,409,701
2,8,338,427
2,9,484,788
2,10,274,430
2,11,230,675
2,12,110,675
2,13,566,885
2,14,232,645
3,0,311,664
3,1,101,850
3,2,528,789
3,3,384,729
3,4,809,989
3,5,403,964
3,6,247,506
3,7,359,802
3,8,156,521
3,9,166,439
3,10,33,219
3,11,488,758
3,12,289,998
3,13,283,531
3,14,237,662
4,0,281,489
4,1,155,676
4,2,33,639
4,3,621,792
4,4,629,677
4,5,375,380
4,6,494,688
4,7,27,879
4,8,531,992
4,9,234,270
4,10,648,730
4,11,176,269
4,12,780,817
4,13,93,723
4,14,317,430
5,0,675,769
5,1,238,870
5,2,747,914
5,3,340,791
5,4,479,687
5,5,467,493
5,6,572,762
5,7,202,627
5,8,599,978
5,9,180,327
5,10,28,334
5,11,870,967
5,12,47,409
5,13,124,812
5,14,868,986
6,0,623,701
6,1,427,713
6,2,873,900
6,3,250,828
6,4,564,679
6,5,524,540
6,6,773,832
6,7,347,800
6,8,323,473
6,9,52,909
6,10,191,358
6,11,563,636
6,12,179,625
6,13,60,296
6,14,521,678
7,0,119,560
7,1,62,485
7,2,507,667
7,3,265,375
7,4,100,223
7,5,373,475
7,6,192,975
