# nConsumer,nTime,nTariffIneq,nUtilIneq
10,15,1,10
# Wholesale prices
# Time,Price
0,259
1,149
2,65
3,184
4,347
5,148
6,468
7,104
8,418
9,416
10,29
11,342
12,459
13,54
14,431
# Total load
# Consumer,MinTotal,MaxTotal
0,8610,10755
1,8436,8779
2,5442,5889
3,5746,7327
4,7190,9887
5,9407,10090
6,4767,9024
7,2958,6455
8,7439,8079
9,4607,8321
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,514,883
0,1,634,818
0,2,235,617
0,3,636,980
0,4,690,807
0,5,341,955
0,6,315,662
0,7,236,941
0,8,710,889
0,9,268,874
0,10,15,101
0,11,642,985
0,12,511,874
0,13,410,664
0,14,560,898
1,0,224,627
1,1,807,965
1,2,312,467
1,3,201,685
1,4,16,899
1,5,219,766
1,6,247,927
1,7,118,991
1,8,374,722
1,9,104,649
1,10,198,481
1,11,410,696
1,12,535,681
1,13,117,584
1,14,74,171
2,0,595,858
2,1,162,568
2,2,201,444
2,3,808,831
2,4,185,501
2,5,517,584
2,6,411,915
2,7,158,345
2,8,430,927
2,9,103,587
2,10,113,419
2,11,518,802
2,12,16,181
2,13,646,758
2,14,548,569
3,0,231,499
3,1,102,586
3,2,465,519
3,3,69,426
3,4,321,565
3,5,446,598
3,6,449,849
3,7,575,687
3,8,377,529
3,9,109,777
3,10,757,841
3,11,369,871
3,12,102,939
3,13,50,788
3,14,409,555
4,0,219,884
4,1,311,582
4,2,610,869
4,3,558,889
4,4,317,817
4,5,640,961
4,6,840,990
4,7,188,994
4,8,508,923
4,9,196,954
4,10,546,729
4,11,856,926
4,12,54,488
4,13,604,676
4,14,186,673
5,0,303,732
5,1,736,747
5,2,228,755
5,3,254,921
5,4,402,510
5,5,847,918
5,6,389,448
5,7,83,143
5,8,365,982
5,9,511,576
5,10,152,591
5,11,204,935
5,12,310,578
5,13,189,919
5,14,154,767
6,0,86,781
6,1,131,731
6,2,748,858
6,3,85,990
6,4,186,206
6,5,130,728
6,6,104,278
6,7,515,968
6,8,863,885
6,9,535,715
6,10,387,697
6,11,30,834
6,12,20,281
6,13,412,668
6,14,328,973
7,0,381,935
7,1,243,356
7,2,29,690
7,3,47,150
7,4,620,922
7,5,370,610
7,6,28,790
