# nConsumer,nTime,nTariffIneq,nUtilIneq
10,5,1,10
# Wholesale prices
# Time,Price
0,338
1,321
2,266
3,361
4,4
# Total load
# Consumer,MinTotal,MaxTotal
0,2564,2869
1,2204,2469
2,2317,3914
3,2269,3223
4,2236,3602
5,1951,3271
6,2795,3684
7,2747,3781
8,1804,2379
9,2207,2569
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,703,725
0,1,892,922
0,2,262,283
0,3,356,668
0,4,175,256
1,0,562,792
1,1,382,434
1,2,320,987
1,3,128,131
1,4,140,345
2,0,619,997
2,1,80,799
2,2,184,495
2,3,165,786
2,4,717,788
3,0,902,905
3,1,395,597
3,2,48,150
3,3,362,774
3,4,654,714
4,0,685,815
4,1,333,787
4,2,534,661
4,3,33,871
4,4,304,686
5,0,5,713
5,1,484,803
5,2,96,816
5,3,576,744
5,4,111,827
6,0,56,633
6,1,801,810
6,2,676,865
6,3,582,640
6,4,522,857
7,0,183,885
7,1,693,742
7,2,849,910
7,3,365,372
7,4,640,968
8,0,344,386
8,1,28,531
8,2,417,900
8,3,544,847
8,4,487,630
9,0,431,696
9,1,82,151
9,2,226,756
9,3,228,351
9,4,314,596
# Tariff
# Time,MinTariff,MaxTariff
0,184,588
1,27,630
2,765,913
3,753,757
4,120,167
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,371,386
0,1,469,492
0,2,72,123
0,3,290,703
0,4,137,142
1,0,755,830
1,1,25,1000
1,2,511,683
1,3,434,463
1,4,539,764
2,0,173,556
2,1,302,343
2,2,574,608
2,3,255,630
2,4,156,663
3,0,202,429
3,1,558,882
3,2,134,204
3,3,632,963
3,4,258,888
4,0,208,708
4,1,45,774
4,2,108,375
4,3,305,621
4,4,180,429
5,0,815,992
5,1,474,588
5,2,517,998
5,3,324,505
5,4,110,670
6,0,20,684
6,1,551,985
6,2,254,937
6,3,359,453
6,4,16,456
7,0,198,688
7,1,697,914
7,2,577,599
7,3,685,796
7,4,49,554
8,0,778,983
8,1,47,780
8,2,403,441
8,3,45,121
8,4,113,185
9,0,484,677
9,1,78,491
9,2,524,868
9,3,74,803
9,4,460,466
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,9415,6,8,1,4,8
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,10252,10,5,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12804,0,0,0,0,0,1,5,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11760,0,0,0,0,0,0,0,0,0,0,9,2,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,2,5,0,0,0,0,0,0,0,0,0,0
8,17009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10,8,7,0,0,0,0,0
9,11253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,10,8
