# nConsumer,nTime,nTariffIneq,nUtilIneq
10,5,1,10
# Wholesale prices
# Time,Price
0,226
1,193
2,44
3,71
4,485
# Total load
# Consumer,MinTotal,MaxTotal
0,1704,2734
1,3440,3748
2,1997,3435
3,2230,3611
4,2451,3007
5,2764,3014
6,1729,2330
7,4031,4449
8,1437,1830
9,1164,2151
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,274,761
0,1,11,310
0,2,123,486
0,3,421,553
0,4,646,699
1,0,471,936
1,1,257,724
1,2,366,432
1,3,708,878
1,4,126,760
2,0,82,177
2,1,379,827
2,2,511,861
2,3,544,986
2,4,64,768
3,0,46,824
3,1,586,789
3,2,615,651
3,3,49,913
3,4,85,664
4,0,111,163
4,1,272,959
4,2,525,662
4,3,905,967
4,4,342,698
5,0,837,906
5,1,431,450
5,2,475,565
5,3,779,834
5,4,152,322
6,0,235,236
6,1,356,362
6,2,382,842
6,3,371,589
6,4,192,344
7,0,623,947
7,1,585,902
7,2,299,744
7,3,294,906
7,4,624,925
8,0,258,362
8,1,5,794
8,2,29,700
8,3,267,907
8,4,290,963
9,0,82,712
9,1,282,313
9,2,451,702
9,3,193,377
9,4,36,143
# Tariff
# Time,MinTariff,MaxTariff
0,34,357
1,206,607
2,703,856
3,344,885
4,634,997
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,936,955
0,1,769,802
0,2,424,497
0,3,908,930
0,4,138,159
1,0,56,981
1,1,151,892
1,2,272,300
1,3,671,934
1,4,445,903
2,0,506,550
2,1,777,834
2,2,63,270
2,3,684,894
2,4,350,962
3,0,278,407
3,1,264,320
3,2,514,826
3,3,589,619
3,4,69,314
4,0,680,927
4,1,265,567
4,2,590,965
4,3,642,875
4,4,539,609
5,0,147,573
5,1,70,183
5,2,570,647
5,3,241,524
5,4,55,261
6,0,2,603
6,1,112,952
6,2,656,738
6,3,685,789
6,4,62,834
7,0,116,451
7,1,333,535
7,2,474,754
7,3,109,192
7,4,611,884
8,0,630,710
8,1,83,892
8,2,58,226
8,3,433,867
8,4,497,955
9,0,254,628
9,1,306,1000
9,2,19,367
9,3,545,580
9,4,55,61
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,8994,8,8,1,5,2
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,23970,10,6,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12029,0,0,0,0,0,4,6,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10815,0,0,0,0,0,0,0,0,0,0,2,5,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,9,5,0,0,0,0,0,0,0,0,0,0
8,12521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,1,1,0,0,0,0,0
9,7064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,6,5
