# nConsumer,nTime,nTariffIneq,nUtilIneq
5,15,1,1
# Wholesale prices
# Time,Price
0,11
1,345
2,307
3,428
4,327
5,52
6,238
7,457
8,174
9,177
10,109
11,138
12,346
13,248
14,169
# Total load
# Consumer,MinTotal,MaxTotal
0,5590,7369
1,5729,8907
2,6902,9755
3,8613,9300
4,5562,10150
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,72,647
0,1,33,419
0,2,223,457
0,3,147,611
0,4,11,878
0,5,235,314
0,6,354,999
0,7,695,967
0,8,398,837
0,9,501,873
0,10,310,323
0,11,13,504
0,12,232,353
0,13,515,840
0,14,431,986
1,0,337,862
1,1,218,402
1,2,256,682
1,3,431,570
1,4,106,876
1,5,75,339
1,6,635,796
1,7,975,979
1,8,628,770
1,9,582,967
1,10,180,215
1,11,215,333
1,12,162,622
1,13,211,658
1,14,534,953
2,0,748,806
2,1,165,773
2,2,413,615
2,3,463,635
2,4,344,876
2,5,594,970
2,6,230,909
2,7,10,374
2,8,130,650
2,9,805,811
2,10,13,976
2,11,15,183
2,12,102,949
2,13,655,972
2,14,477,741
3,0,735,929
3,1,401,927
3,2,72,512
3,3,479,820
3,4,262,476
3,5,324,697
3,6,594,786
3,7,28,100
3,8,25,889
3,9,39,600
3,10,853,863
3,11,670,991
3,12,689,725
3,13,48,276
3,14,825,842
4,0,317,421
4,1,94,617
4,2,128,731
4,3,320,959
4,4,85,685
4,5,461,913
4,6,260,773
4,7,350,748
4,8,733,962
4,9,20,349
4,10,455,562
4,11,138,997
4,12,576,606
4,13,42,513
4,14,238,699
# Tariff
# Time,MinTariff,MaxTariff
0,392,973
1,757,917
2,568,738
3,290,867
4,109,813
5,343,521
6,424,634
7,486,532
8,577,1000
9,213,264
10,160,386
11,6,689
12,472,500
13,184,201
14,330,985
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,563,563
0,1,192,383
0,2,667,960
0,3,349,963
0,4,876,947
0,5,376,790
0,6,244,418
0,7,625,956
0,8,103,322
0,9,568,992
0,10,688,832
0,11,337,940
0,12,359,551
0,13,8,233
0,14,164,543
1,0,584,810
1,1,240,476
1,2,189,542
1,3,199,829
1,4,34,380
1,5,261,298
1,6,73,762
1,7,669,926
1,8,768,892
1,9,593,847
1,10,256,769
1,11,607,659
1,12,207,368
1,13,277,718
1,14,646,789
2,0,132,512
2,1,135,479
2,2,354,373
2,3,322,361
2,4,160,526
2,5,132,700
2,6,350,914
2,7,168,208
2,8,200,521
2,9,204,930
2,10,719,775
2,11,689,927
2,12,320,931
2,13,194,952
2,14,47,350
3,0,63,715
3,1,456,772
3,2,166,560
3,3,71,148
3,4,167,858
3,5,4,523
3,6,151,758
3,7,639,688
3,8,94,149
3,9,239,785
3,10,48,112
3,11,177,746
3,12,69,954
3,13,122,222
3,14,757,779
4,0,463,971
4,1,98,346
4,2,128,545
4,3,38,901
4,4,470,606
4,5,218,946
4,6,816,858
4,7,369,910
4,8,566,622
4,9,200,247
4,10,23,682
4,11,41,278
4,12,526,902
4,13,264,455
4,14,82,567
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,51418,10,2,5,2,3,1,4,1,7,7,7,5,10,10,10
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,197278,5,5,3,8,10,0,8,2,10,6,4,1,5,9,8,1,4,4,9,7,8,0,8,7,9,2,1,9,8,7,6,0,0,9,7,7,4,10,4,3,7,2,10,5,6,10,7,9,7,0,10,5,0,9,4,9,3,6,2,8,5,6,1,7,5,7,0,5,1,0,6,9,0,3,1
