# nConsumer,nTime,nTariffIneq,nUtilIneq
5,10,1,1
# Wholesale prices
# Time,Price
0,338
1,434
2,495
3,375
4,391
5,336
6,488
7,240
8,451
9,256
# Total load
# Consumer,MinTotal,MaxTotal
0,4197,5779
1,3014,5703
2,2038,5177
3,3294,4197
4,4264,6607
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,771,992
0,1,127,274
0,2,143,755
0,3,442,915
0,4,262,325
0,5,324,631
0,6,264,826
0,7,4,633
0,8,416,740
0,9,298,753
1,0,115,583
1,1,145,783
1,2,302,784
1,3,689,877
1,4,463,488
1,5,481,654
1,6,58,840
1,7,181,251
1,8,207,906
1,9,41,149
2,0,374,521
2,1,79,976
2,2,457,482
2,3,129,890
2,4,50,803
2,5,21,157
2,6,46,960
2,7,189,931
2,8,275,770
2,9,78,366
3,0,448,748
3,1,19,836
3,2,630,897
3,3,23,624
3,4,101,709
3,5,519,597
3,6,498,877
3,7,209,770
3,8,102,739
3,9,344,607
4,0,604,993
4,1,267,602
4,2,102,184
4,3,375,941
4,4,255,481
4,5,453,478
4,6,895,919
4,7,581,987
4,8,279,856
4,9,250,728
# Tariff
# Time,MinTariff,MaxTariff
0,185,198
1,496,705
2,75,397
3,33,544
4,309,343
5,53,978
6,122,746
7,22,458
8,469,600
9,264,339
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,291,485
0,1,247,776
0,2,117,138
0,3,437,806
0,4,729,872
0,5,190,611
0,6,324,552
0,7,209,677
0,8,696,939
0,9,218,481
1,0,231,498
1,1,27,409
1,2,716,975
1,3,709,737
1,4,399,801
1,5,295,973
1,6,66,510
1,7,10,380
1,8,261,914
1,9,99,978
2,0,574,832
2,1,36,396
2,2,198,658
2,3,132,448
2,4,867,988
2,5,436,937
2,6,145,242
2,7,758,888
2,8,361,639
2,9,557,676
3,0,522,784
3,1,709,916
3,2,707,708
3,3,752,796
3,4,124,209
3,5,282,304
3,6,372,689
3,7,922,988
3,8,307,603
3,9,516,877
4,0,14,915
4,1,5,451
4,2,193,890
4,3,539,863
4,4,294,308
4,5,303,706
4,6,634,826
4,7,699,908
4,8,531,986
4,9,129,256
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,18461,8,4,5,3,3,4,9,2,10,3
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,113496,3,10,1,6,0,5,0,9,5,3,2,5,3,5,4,8,1,4,7,6,10,1,6,7,1,2,9,10,6,3,5,4,5,4,2,7,8,1,2,8,2,5,10,10,9,9,4,3,2,1
