# nConsumer,nTime,nTariffIneq,nUtilIneq
15,15,1,1
# Wholesale prices
# Time,Price
0,73
1,455
2,417
3,376
4,109
5,488
6,355
7,202
8,180
9,38
10,412
11,171
12,189
13,367
14,86
# Total load
# Consumer,MinTotal,MaxTotal
0,7721,8679
1,5946,9680
2,5467,8999
3,7956,10454
4,6520,7566
5,5140,6932
6,8918,9852
7,7942,8864
8,6998,7525
9,7296,7523
10,4806,7658
11,3846,10052
12,7853,8353
13,9549,9950
14,6201,8633
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,490,931
0,1,340,860
0,2,380,705
0,3,80,671
0,4,127,887
0,5,100,802
0,6,75,412
0,7,562,661
0,8,345,661
0,9,11,89
0,10,661,755
0,11,308,360
0,12,8,487
0,13,67,222
0,14,404,900
1,0,469,491
1,1,173,353
1,2,139,910
1,3,752,792
1,4,392,771
1,5,716,982
1,6,214,688
1,7,323,502
1,8,1,427
1,9,563,598
1,10,447,914
1,11,587,752
1,12,15,567
1,13,865,899
1,14,255,312
2,0,341,740
2,1,336,703
2,2,91,902
2,3,236,622
2,4,551,641
2,5,655,679
2,6,296,647
2,7,7,18
2,8,444,994
2,9,46,139
2,10,206,538
2,11,316,473
2,12,273,733
2,13,67,453
2,14,178,814
3,0,319,747
3,1,128,385
3,2,591,653
3,3,188,894
3,4,360,763
3,5,845,858
3,6,184,562
3,7,361,598
3,8,515,794
3,9,733,736
3,10,42,886
3,11,125,446
3,12,220,807
3,13,444,668
3,14,457,875
4,0,610,618
4,1,743,801
4,2,309,473
4,3,277,906
4,4,765,855
4,5,22,481
4,6,218,397
4,7,470,971
4,8,416,873
4,9,238,708
4,10,414,500
4,11,502,893
4,12,414,491
4,13,42,165
4,14,152,792
5,0,114,295
5,1,29,643
5,2,599,654
5,3,509,609
5,4,227,947
5,5,115,745
5,6,222,427
5,7,422,677
5,8,255,561
5,9,168,751
5,10,382,903
5,11,223,969
5,12,555,882
5,13,280,771
5,14,725,727
6,0,494,989
6,1,550,731
6,2,8,135
6,3,438,683
6,4,747,758
6,5,931,953
6,6,356,404
6,7,482,742
6,8,16,264
6,9,96,968
6,10,566,981
6,11,333,943
6,12,282,975
6,13,677,713
6,14,459,663
7,0,267,478
7,1,173,299
7,2,570,988
7,3,191,471
7,4,678,959
7,5,184,311
7,6,874,893
7,7,903,992
7,8,536,921
7,9,109,350
7,10,206,957
7,11,429,600
7,12,181,573
7,13,763,932
7,14,597,719
8,0,710,765
8,1,456,805
8,2,188,195
8,3,552,784
8,4,401,593
8,5,54,607
8,6,230,879
8,7,303,370
8,8,207,896
8,9,71,818
8,10,673,803
8,11,121,900
8,12,380,813
8,13,359,635
8,14,83,414
9,0,432,921
9,1,664,955
9,2,117,869
9,3,757,965
9,4,506,625
9,5,522,883
9,6,286,448
9,7,309,731
9,8,663,911
9,9,624,906
9,10,77,697
9,11,492,605
9,12,546,997
9,13,395,548
9,14,74,598
10,0,25,611
10,1,792,974
10,2,131,818
10,3,114,616
10,4,164,662
10,5,141,400
10,6,262,310
10,7,36,801
10,8,525,813
10,9,108,213
10,10,328,657
10,11,558,627
10,12,201,635
10,13,133,872
10,14,687,752
11,0,127,811
11,1,276,972
11,2,11,632
11,3,84,740
11,4,246,720
11,5,65,432
11,6,105,928
11,7,355,783
11,8,370,437
11,9,74,707
11,10,922,946
11,11,85,146
11,12,156,964
11,13,344,606
11,14,201,886
12,0,366,678
12,1,19,367
12,2,561,790
12,3,163,892
12,4,656,964
12,5,681,888
12,6,406,507
12,7,718,987
12,8,508,760
12,9,535,665
12,10,121,582
12,11,87,223
12,12,240,849
12,13,777,921
12,14,611,901
13,0,525,834
13,1,376,980
13,2,343,725
13,3,70,97
13,4,532,975
13,5,903,957
13,6,698,864
13,7,727,797
13,8,181,902
13,9,238,799
13,10,634,765
13,11,307,861
13,12,362,822
13,13,321,337
13,14,3,36
14,0,388,656
14,1,86,418
14,2,87,438
14,3,144,416
14,4,116,735
14,5,221,640
14,6,50,180
14,7,182,776
14,8,277,416
14,9,570,661
14,10,3,899
14,11,541,575
14,12,142,708
14,13,532,619
14,14,486,700
# Tariff
# Time,MinTariff,MaxTariff
0,235,634
1,190,608
2,225,328
3,98,523
4,12,466
5,796,821
6,167,416
7,379,873
8,750,849
9,509,905
10,356,769
11,88,745
12,234,285
13,333,363
14,431,461
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,92,454
0,1,525,739
0,2,119,248
0,3,510,816
0,4,568,587
0,5,517,974
0,6,108,832
0,7,703,850
0,8,10,731
0,9,44,834
0,10,333,907
0,11,214,810
0,12,155,329
0,13,410,534
0,14,447,772
1,0,331,439
1,1,222,375
1,2,221,736
1,3,107,855
1,4,626,867
1,5,98,451
1,6,209,620
1,7,459,562
1,8,133,392
1,9,404,584
1,10,280,325
1,11,679,785
1,12,151,229
1,13,120,472
1,14,171,676
2,0,98,457
2,1,95,857
2,2,796,887
2,3,545,569
2,4,285,597
2,5,189,231
2,6,161,808
2,7,15,444
2,8,464,814
2,9,579,694
2,10,299,314
2,11,189,570
2,12,652,905
2,13,363,627
2,14,714,799
3,0,441,894
3,1,665,838
3,2,75,837
3,3,549,803
3,4,112,483
3,5,26,835
3,6,755,880
3,7,514,571
3,8,147,380
3,9,303,512
3,10,236,346
3,11,301,604
3,12,82,924
3,13,135,907
3,14,226,397
4,0,290,720
4,1,639,704
4,2,178,540
4,3,102,479
4,4,234,503
4,5,64,802
4,6,410,809
4,7,729,766
4,8,140,671
4,9,80,132
4,10,142,504
4,11,615,677
4,12,158,487
4,13,227,404
4,14,71,961
5,0,167,239
5,1,78,116
5,2,406,938
5,3,836,906
5,4,144,201
5,5,37,334
5,6,836,880
5,7,204,875
5,8,299,780
5,9,394,986
5,10,38,405
5,11,629,778
5,12,395,763
5,13,532,815
5,14,456,916
6,0,412,677
6,1,604,686
6,2,83,600
6,3,303,971
6,4,607,695
6,5,13,567
6,6,124,318
6,7,412,723
6,8,86,526
6,9,158,214
6,10,538,968
6,11,176,497
6,12,252,779
6,13,217,763
6,14,262,555
7,0,186,553
7,1,76,439
7,2,205,495
7,3,719,974
7,4,194,310
7,5,736,962
7,6,169,816
7,7,14,999
7,8,759,807
7,9,452,489
7,10,609,853
7,11,555,697
7,12,257,391
7,13,491,595
7,14,472,895
8,0,355,748
8,1,738,993
8,2,201,255
8,3,224,944
