# nConsumer,nTime,nTariffIneq,nUtilIneq
10,10,1,10
# Wholesale prices
# Time,Price
0,181
1,391
2,436
3,241
4,447
5,134
6,254
7,229
8,50
9,291
# Total load
# Consumer,MinTotal,MaxTotal
0,5117,5497
1,5570,5776
2,3687,5019
3,5330,6567
4,4732,5064
5,4142,6329
6,6642,6903
7,4061,5283
8,4297,5404
9,5135,5477
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,297,579
0,1,349,522
0,2,520,540
0,3,405,713
0,4,63,776
0,5,233,858
0,6,313,394
0,7,268,480
0,8,224,629
0,9,380,508
1,0,621,821
1,1,343,639
1,2,319,494
1,3,131,455
1,4,523,785
1,5,395,973
1,6,42,587
1,7,705,782
1,8,863,896
1,9,563,602
2,0,750,874
2,1,15,556
2,2,30,84
2,3,233,361
2,4,35,218
2,5,795,970
2,6,543,891
2,7,89,690
2,8,356,851
2,9,427,987
3,0,790,791
3,1,407,700
3,2,668,834
3,3,4,910
3,4,342,493
3,5,866,969
3,6,570,680
3,7,68,256
3,8,290,749
3,9,185,405
4,0,736,781
4,1,131,561
4,2,305,536
4,3,568,711
4,4,508,590
4,5,263,534
4,6,105,851
4,7,299,829
4,8,472,701
4,9,350,872
5,0,395,794
5,1,396,885
5,2,218,810
5,3,918,956
5,4,685,711
5,5,125,253
5,6,35,507
5,7,502,660
5,8,756,928
5,9,71,539
6,0,802,877
6,1,594,904
6,2,293,471
6,3,359,624
6,4,283,528
6,5,474,570
6,6,541,851
6,7,160,972
6,8,316,511
6,9,341,658
7,0,435,667
7,1,285,499
7,2,10,239
7,3,612,895
7,4,67,325
7,5,151,761
7,6,121,245
7,7,12,967
7,8,245,448
7,9,636,678
8,0,351,450
8,1,268,455
8,2,585,796
8,3,174,658
8,4,468,677
8,5,449,627
8,6,316,700
8,7,33,932
8,8,664,682
8,9,527,803
9,0,266,646
9,1,649,747
9,2,43,50
9,3,79,906
9,4,271,615
9,5,818,955
9,6,949,966
9,7,630,754
9,8,14,220
9,9,138,704
# Tariff
# Time,MinTariff,MaxTariff
0,682,905
1,106,591
2,537,706
3,249,530
4,340,666
5,204,681
6,483,547
7,181,625
8,171,553
9,568,762
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,118,444
0,1,481,923
0,2,10,46
0,3,55,419
0,4,38,149
0,5,68,472
0,6,436,474
0,7,153,769
0,8,197,715
0,9,279,483
1,0,246,872
1,1,243,431
1,2,715,805
1,3,623,665
1,4,492,680
1,5,143,447
1,6,118,219
1,7,232,721
1,8,460,624
1,9,286,899
2,0,108,602
2,1,495,510
2,2,687,781
2,3,146,153
2,4,521,600
2,5,199,596
2,6,501,832
2,7,96,551
2,8,177,659
2,9,247,833
3,0,784,878
3,1,15,117
3,2,274,938
3,3,299,556
3,4,393,805
3,5,278,823
3,6,451,782
3,7,300,929
3,8,221,838
3,9,64,389
4,0,310,969
4,1,620,672
4,2,154,716
4,3,132,331
4,4,538,601
4,5,668,885
4,6,598,739
4,7,47,241
4,8,75,201
4,9,22,682
5,0,418,633
5,1,99,938
5,2,514,842
5,3,90,713
5,4,538,587
5,5,213,904
5,6,129,496
5,7,241,364
5,8,163,295
5,9,45,176
6,0,115,285
6,1,301,419
6,2,354,839
6,3,51,117
6,4,68,158
6,5,700,996
6,6,198,751
6,7,100,758
6,8,513,605
6,9,138,439
7,0,247,423
7,1,631,700
7,2,311,459
7,3,472,849
7,4,160,249
7,5,223,842
7,6,91,289
7,7,52,356
7,8,457,726
7,9,316,954
8,0,72,224
8,1,614,886
8,2,390,576
8,3,91,925
8,4,453,997
8,5,91,645
8,6,61,450
8,7,345,908
8,8,128,399
8,9,660,886
9,0,730,799
9,1,634,723
9,2,166,847
9,3,333,846
9,4,480,727
9,5,677,855
9,6,195,791
9,7,302,353
9,8,366,449
9,9,533,795
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,24023,8,2,7,2,8,0,6,3,0,4
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
