# nConsumer,nTime,nTariffIneq,nUtilIneq
15,5,1,15
# Wholesale prices
# Time,Price
0,331
1,237
2,430
3,84
4,67
# Total load
# Consumer,MinTotal,MaxTotal
0,2157,3124
1,2706,3617
2,1603,2588
3,1702,3429
4,1634,3664
5,2491,2855
6,3276,3524
7,2277,3308
8,2445,2749
9,1858,2669
10,3325,3617
11,1887,2171
12,2523,2821
13,2472,3132
14,1758,2274
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,449,603
0,1,251,747
0,2,291,816
0,3,342,562
0,4,200,614
1,0,156,427
1,1,776,850
1,2,433,884
1,3,582,753
1,4,250,813
2,0,531,935
2,1,687,845
2,2,95,226
2,3,86,597
2,4,125,474
3,0,94,754
3,1,969,993
3,2,242,863
3,3,174,897
3,4,135,304
4,0,502,950
4,1,157,288
4,2,334,557
4,3,17,979
4,4,619,892
5,0,89,331
5,1,282,691
5,2,30,51
5,3,147,844
5,4,673,883
6,0,57,918
6,1,111,961
6,2,149,589
6,3,697,942
6,4,677,904
7,0,134,522
7,1,620,792
7,2,692,726
7,3,138,437
7,4,649,791
8,0,396,639
8,1,574,628
8,2,144,282
8,3,626,852
8,4,406,469
9,0,71,291
9,1,404,443
9,2,105,290
9,3,343,755
9,4,801,895
10,0,298,561
10,1,513,892
10,2,479,828
10,3,367,493
10,4,246,879
11,0,56,667
11,1,119,285
11,2,688,939
11,3,196,492
11,4,802,987
12,0,234,677
12,1,386,997
12,2,1,441
12,3,195,970
12,4,144,259
13,0,180,726
13,1,696,948
13,2,644,968
13,3,701,933
13,4,156,209
14,0,260,336
14,1,552,570
14,2,191,418
14,3,324,422
14,4,493,895
# Tariff
# Time,MinTariff,MaxTariff
0,318,439
1,100,779
2,434,506
3,653,760
4,9,648
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,215,994
0,1,158,417
0,2,368,576
0,3,63,448
0,4,301,509
1,0,12,263
1,1,374,691
1,2,257,993
1,3,98,849
1,4,591,891
2,0,145,595
2,1,288,816
2,2,399,465
2,3,69,963
2,4,694,902
3,0,170,712
3,1,134,259
3,2,651,694
3,3,593,685
3,4,732,952
4,0,418,839
4,1,867,910
4,2,150,890
4,3,518,642
4,4,547,815
5,0,592,828
5,1,172,345
5,2,729,755
5,3,348,664
5,4,173,559
6,0,67,655
6,1,424,910
6,2,298,818
6,3,52,461
6,4,195,897
7,0,32,460
7,1,901,966
7,2,611,785
7,3,354,873
7,4,25,474
8,0,370,719
8,1,158,496
8,2,128,716
8,3,684,854
8,4,396,462
9,0,65,697
9,1,275,830
9,2,282,395
9,3,693,915
9,4,92,323
10,0,428,922
10,1,701,952
10,2,0,484
10,3,177,469
10,4,224,417
11,0,21,544
11,1,465,581
11,2,188,634
11,3,540,725
11,4,890,974
12,0,362,448
12,1,234,585
12,2,176,634
12,3,329,825
12,4,539,740
13,0,426,933
13,1,96,972
13,2,104,140
13,3,288,888
13,4,185,202
14,0,407,954
14,1,297,437
14,2,107,705
14,3,127,541
14,4,575,691
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,11271,9,10,0,2,5
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
