# nConsumer,nTime,nTariffIneq,nUtilIneq
10,10,1,10
# Wholesale prices
# Time,Price
0,23
1,30
2,341
3,9
4,4
5,376
6,24
7,232
8,125
9,108
# Total load
# Consumer,MinTotal,MaxTotal
0,5642,6044
1,4925,6697
2,3315,4533
3,4984,5610
4,4558,5469
5,4770,5298
6,3850,5955
7,3597,4569
8,4606,4914
9,5081,6865
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,580,796
0,1,97,807
0,2,519,833
0,3,349,807
0,4,657,659
0,5,640,692
0,6,794,995
0,7,270,775
0,8,532,990
0,9,252,578
1,0,129,361
1,1,295,654
1,2,486,595
1,3,100,938
1,4,224,241
1,5,140,946
1,6,465,905
1,7,372,587
1,8,280,986
1,9,241,744
2,0,216,802
2,1,68,865
2,2,230,733
2,3,422,770
2,4,409,705
2,5,229,974
2,6,396,558
2,7,186,473
2,8,36,265
2,9,96,475
3,0,263,899
3,1,568,953
3,2,596,989
3,3,186,590
3,4,54,645
3,5,38,492
3,6,379,493
3,7,316,884
3,8,419,710
3,9,27,641
4,0,739,742
4,1,457,835
4,2,258,976
4,3,230,589
4,4,69,134
4,5,396,446
4,6,702,715
4,7,345,570
4,8,43,494
4,9,123,307
5,0,344,616
5,1,401,768
5,2,152,314
5,3,537,574
5,4,269,332
5,5,48,459
5,6,869,984
5,7,605,919
5,8,461,961
5,9,130,370
6,0,540,916
6,1,352,451
6,2,800,881
6,3,778,791
6,4,108,763
6,5,368,677
6,6,5,458
6,7,125,337
6,8,493,582
6,9,166,492
7,0,352,675
7,1,216,251
7,2,35,566
7,3,663,746
7,4,352,746
7,5,135,327
7,6,463,710
7,7,746,808
7,8,376,423
7,9,296,299
8,0,340,740
8,1,407,477
8,2,517,808
8,3,189,834
8,4,34,707
8,5,126,684
8,6,144,684
8,7,520,686
8,8,536,541
8,9,264,502
9,0,241,701
9,1,465,490
9,2,556,675
9,3,210,892
9,4,426,570
9,5,185,637
9,6,668,988
9,7,398,790
9,8,380,677
9,9,340,798
# Tariff
# Time,MinTariff,MaxTariff
0,54,112
1,164,546
2,344,491
3,281,860
4,3,540
5,84,725
6,447,536
7,420,817
8,389,412
9,438,541
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,432,718
0,1,664,829
0,2,238,654
0,3,387,495
0,4,413,936
0,5,86,420
0,6,676,894
0,7,831,898
0,8,401,696
0,9,175,227
1,0,174,986
1,1,736,959
1,2,459,822
1,3,122,518
1,4,541,962
1,5,82,967
1,6,763,990
1,7,554,664
1,8,345,530
1,9,385,683
2,0,932,999
2,1,120,403
2,2,636,916
2,3,227,285
2,4,291,535
2,5,215,661
2,6,255,940
2,7,65,277
2,8,280,609
2,9,281,641
3,0,10,550
3,1,685,876
3,2,156,920
3,3,191,387
3,4,525,576
3,5,312,652
3,6,655,666
3,7,171,549
3,8,820,981
3,9,100,880
4,0,73,650
4,1,607,634
4,2,649,981
4,3,19,457
4,4,340,767
4,5,4,364
4,6,974,1000
4,7,35,503
4,8,190,783
4,9,443,655
5,0,314,334
5,1,77,566
5,2,19,431
5,3,442,477
5,4,106,170
5,5,278,995
5,6,760,984
5,7,421,977
5,8,138,932
5,9,575,700
6,0,350,870
6,1,53,580
6,2,42,642
6,3,266,653
6,4,544,602
6,5,29,395
6,6,426,709
6,7,121,786
6,8,620,807
6,9,335,541
7,0,226,768
7,1,30,84
7,2,235,825
7,3,269,592
7,4,442,467
7,5,143,980
7,6,100,721
7,7,562,601
7,8,321,718
7,9,279,284
8,0,266,781
8,1,676,876
8,2,562,585
8,3,32,770
8,4,609,633
8,5,628,777
8,6,420,506
8,7,170,240
8,8,306,370
8,9,225,859
9,0,194,214
9,1,339,787
9,2,277,932
9,3,239,386
9,4,236,711
9,5,578,698
9,6,271,591
9,7,220,551
9,8,231,368
9,9,116,951
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,18207,0,7,2,4,0,8,2,8,8,9
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
