# nConsumer,nTime,nTariffIneq,nUtilIneq
5,15,1,1
# Wholesale prices
# Time,Price
0,23
1,14
2,64
3,314
4,495
5,375
6,18
7,415
8,285
9,439
10,283
11,425
12,249
13,292
14,306
# Total load
# Consumer,MinTotal,MaxTotal
0,5339,5965
1,8532,9692
2,6277,7769
3,6736,9945
4,5990,6702
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,41,217
0,1,469,671
0,2,156,253
0,3,40,252
0,4,242,385
0,5,898,982
0,6,14,790
0,7,390,597
0,8,722,895
0,9,693,749
0,10,412,534
0,11,422,931
0,12,94,653
0,13,475,506
0,14,315,996
1,0,590,761
1,1,41,470
1,2,397,609
1,3,502,506
1,4,973,982
1,5,181,956
1,6,675,889
1,7,572,821
1,8,299,851
1,9,642,973
1,10,236,444
1,11,217,609
1,12,340,992
1,13,123,746
1,14,494,757
2,0,176,953
2,1,10,461
2,2,720,954
2,3,459,584
2,4,726,902
2,5,246,724
2,6,542,570
2,7,121,546
2,8,338,875
2,9,238,507
2,10,733,1000
2,11,66,322
2,12,380,467
2,13,560,773
2,14,201,394
3,0,168,216
3,1,573,746
3,2,508,814
3,3,352,950
3,4,732,782
3,5,221,677
3,6,463,582
3,7,185,532
3,8,241,340
3,9,812,971
3,10,618,888
3,11,632,730
3,12,278,297
3,13,497,900
3,14,536,658
4,0,134,845
4,1,281,570
4,2,79,448
4,3,169,689
4,4,33,112
4,5,117,488
4,6,243,895
4,7,734,893
4,8,130,350
4,9,350,355
4,10,853,967
4,11,471,694
4,12,247,441
4,13,214,309
4,14,133,979
# Tariff
# Time,MinTariff,MaxTariff
0,359,560
1,304,873
2,753,943
3,16,801
4,386,694
5,891,920
6,74,210
7,69,479
8,17,479
9,622,774
10,172,679
11,306,751
12,205,705
13,341,472
14,213,625
#Utilities
# Consumer,Time,MinUtil,MaxUtil
0,0,784,896
0,1,190,560
0,2,454,1000
0,3,643,992
0,4,161,199
0,5,574,798
0,6,118,870
0,7,229,776
0,8,667,705
0,9,241,928
0,10,355,629
0,11,313,985
0,12,510,638
0,13,0,403
0,14,414,823
1,0,21,753
1,1,265,997
1,2,587,675
1,3,351,848
1,4,172,821
1,5,617,891
1,6,236,488
1,7,255,845
1,8,931,980
1,9,237,805
1,10,81,566
1,11,756,983
1,12,263,937
1,13,598,884
1,14,226,927
2,0,21,576
2,1,129,605
2,2,420,792
2,3,796,923
2,4,698,888
2,5,636,928
2,6,721,960
2,7,221,820
2,8,580,822
2,9,331,639
2,10,174,387
2,11,68,505
2,12,170,594
2,13,74,896
2,14,354,770
3,0,9,696
3,1,0,246
3,2,58,89
3,3,316,817
3,4,60,766
3,5,359,834
3,6,424,614
3,7,55,640
3,8,259,322
3,9,609,747
3,10,416,695
3,11,192,540
3,12,144,642
3,13,192,954
3,14,221,816
4,0,759,779
4,1,441,666
4,2,498,836
4,3,168,338
4,4,704,783
4,5,709,884
4,6,57,179
4,7,421,903
4,8,263,723
4,9,358,375
4,10,437,627
4,11,5,584
4,12,556,779
4,13,12,761
4,14,605,989
# Tariff inequalities: SUM(coeff_t * tariff_t) <= const
# TariffIneqID,Constant,Coeff0,Coeff1,...,Coeff_nTime-1
0,28215,5,2,4,7,7,0,5,0,5,4,2,10,1,6,8
# Utility inequalities: SUM(coeff_it * util_it) <= const
# UtilityIneqID,Constant,Coeff_C0T0,Coeff_C0T1,...Coeff_C0T(nTime-1),Coeff_C1T0,Coeff_C1T1,...
0,193887,8,9,6,7,9,7,0,10,1,8,9,6,5,3,0,0,5,2,8,4,10,1,2,0,7,4,10,8,2,0,8,9,6,10,1,3,10,4,9,8,1,1,3,5,0,7,7,0,4,10,0,1,1,5,5,4,5,1,9,1,2,9,6,1,6,0,6,9,8,3,1,3,3,2,8
