# nConsumer,nTime,nTariffIneq,nUtilIneq
15,15,1,15
# Wholesale prices
# Time,Price
0,254
1,134
2,94
3,208
4,289
5,373
6,102
7,318
8,385
9,57
10,357
11,47
12,96
13,421
14,115
# Total load
# Consumer,MinTotal,MaxTotal
0,6918,9588
1,5031,6868
2,3699,5376
3,5767,6506
4,3650,5248
5,8412,9133
6,5381,5845
7,7588,9672
8,7157,9831
9,5840,7393
10,7585,10256
11,5498,10028
12,5445,7080
13,7901,11054
14,6145,9712
# Load per period
# Consumer,Time,MinLoad,MaxLoad
0,0,354,965
0,1,166,670
0,2,827,858
0,3,751,961
0,4,627,656
0,5,478,685
0,6,386,468
0,7,303,772
0,8,710,993
0,9,112,452
0,10,389,597
0,11,359,695
0,12,52,535
0,13,286,641
0,14,258,753
1,0,246,404
1,1,316,523
1,2,878,902
1,3,209,662
1,4,371,515
1,5,71,184
1,6,663,815
1,7,1,772
1,8,166,687
1,9,617,843
1,10,82,346
1,11,297,997
1,12,73,405
1,13,3,491
1,14,190,574
2,0,116,869
2,1,17,533
2,2,284,304
2,3,84,942
2,4,199,845
2,5,228,286
2,6,76,144
2,7,202,341
2,8,263,642
2,9,804,848
2,10,110,917
2,11,463,629
2,12,68,523
2,13,338,504
2,14,473,618
3,0,351,895
3,1,210,562
3,2,653,985
3,3,737,924
3,4,578,977
3,5,377,461
3,6,296,974
3,7,61,614
3,8,209,799
3,9,506,593
3,10,263,590
3,11,82,126
3,12,186,202
3,13,100,313
3,14,232,851
4,0,185,545
4,1,12,56
4,2,104,273
4,3,206,644
4,4,68,687
4,5,107,212
4,6,347,365
4,7,115,611
4,8,37,330
4,9,216,442
4,10,7,130
4,11,79,350
4,12,119,632
4,13,67,899
4,14,304,398
5,0,211,653
5,1,417,769
5,2,348,670
5,3,808,983
5,4,173,935
5,5,107,422
5,6,756,949
5,7,111,244
5,8,913,937
5,9,551,680
5,10,621,719
5,11,866,924
5,12,79,300
5,13,742,846
5,14,134,156
6,0,440,733
6,1,540,979
6,2,3,760
6,3,214,979
6,4,70,227
6,5,82,284
6,6,268,893
6,7,599,1000
6,8,604,639
6,9,52,984
6,10,33,86
6,11,334,974
6,12,554,745
6,13,207,281
6,14,17,914
7,0,58,263
7,1,132,845
7,2,430,612
7,3,764,771
7,4,31,463
7,5,198,615
7,6,168,408
7,7,357,959
7,8,318,948
7,9,286,382
7,10,326,932
7,11,648,934
7,12,342,619
7,13,386,732
7,14,238,430
8,0,698,884
8,1,560,581
8,2,35,668
8,3,84,240
8,4,583,884
8,5,79,979
8,6,141,656
8,7,156,186
8,8,786,921
8,9,827,848
8,10,621,764
8,11,84,647
8,12,258,482
8,13,224,494
8,14,591,910
9,0,12,502
9,1,168,948
9,2,861,935
9,3,269,805
9,4,114,810
9,5,420,614
9,6,559,561
9,7,322,397
9,8,219,879
9,9,72,638
9,10,444,509
9,11,43,217
9,12,568,790
9,13,715,911
9,14,297,816
10,0,120,672
10,1,371,521
10,2,155,959
10,3,163,663
10,4,657,675
10,5,273,888
10,6,132,695
10,7,550,739
10,8,569,869
10,9,532,967
10,10,27,552
10,11,752,800
10,12,478,739
10,13,272,412
10,14,387,639
11,0,619,984
11,1,50,770
11,2,420,561
11,3,340,870
11,4,369,611
11,5,167,476
11,6,705,832
11,7,60,842
11,8,228,449
11,9,135,820
11,10,198,351
11,11,543,556
11,12,628,849
11,13,472,737
11,14,505,643
12,0,231,800
12,1,164,869
12,2,216,362
12,3,197,452
12,4,155,201
12,5,80,218
12,6,404,918
12,7,258,962
12,8,15,473
12,9,154,614
12,10,48,632
12,11,20,180
12,12,265,971
12,13,39,75
12,14,17,883
13,0,277,639
13,1,401,871
13,2,48,647
13,3,78,384
13,4,494,970
13,5,387,974
13,6,372,649
13,7,774,801
13,8,324,982
13,9,50,635
13,10,169,855
13,11,302,671
13,12,50,323
13,13,772,807
13,14,273,983
14,0,552,586
14,1,268,651
14,2,110,344
14,3,515,960
14,4,346,864
14,5,619,974
14,6,373,391
14,7,275,562
14,8,543,824
14,9,519,555
14,10,225,325
14,11,55,678
14,12,86,284
14,13,447,768
14,14,828,917
# Tariff
# Time,MinTariff,MaxTariff
0,653,782
1,12,36
2,159,843
3,134,481
4,707,745
5,71,621
6,200,638
7,567,607
8,551,795
9,68,594
10,288,679
11,312,752
12,418,440
13,657,928
